Label;Split;Style;Tags
exuviation;['exuviation'];AN;ANO ANNO 
fabrication;['fabrication'];AN;ANO ANNO 
facilitation;['facilitation'];AN;ANO ANNO 
faction;['faction'];AN;ANO ANNO 
factorization;['factorization'];AN;ANO ANNO 
falchion;['falchion'];AN;ANO ANNO 
falsification;['falsification'];AN;ANO ANNO 
familiarization;['familiarization'];AN;ANO ANNO 
fanion;['fanion'];AN;ANO ANNO 
fantastication;['fantastication'];AN;ANO ANNO 
fasciation;['fasciation'];AN;ANO ANNO 
fasciculation;['fasciculation'];AN;ANO ANNO 
fascination;['fascination'];AN;ANO ANNO 
fashion;['fashion'];AN;ANO ANNO 
fecundation;['fecundation'];AN;ANO ANNO 
federalization;['federalization'];AN;ANO ANNO 
federation;['federation'];AN;ANO ANNO 
felicitation;['felicitation'];AN;ANO ANNO 
fellation;['fellation'];AN;ANO ANNO 
feminization;['feminization'];AN;ANO ANNO 
fenestration;['fenestration'];AN;ANO ANNO 
fenthion;['fenthion'];AN;ANO ANNO 
fermentation;['fermentation'];AN;ANO ANNO 
fermion;['fermion'];AN;ANO ANNO 
fertilization;['fertilization'];AN;ANO ANNO 
fetation;['fetation'];AN;ANO ANNO 
feudalization;['feudalization'];AN;ANO ANNO 
fiberization;['fiberization'];AN;ANO ANNO 
fibrillation;['fibrillation'];AN;ANO ANNO 
fiction;['fiction'];AN;ANO ANNO 
fictionalization;['fictionalization'];AN;ANO ANNO 
fictionization;['fictionization'];AN;ANO ANNO 
figuration;['figuration'];AN;ANO ANNO 
filiation;['filiation'];AN;ANO ANNO 
filtration;['filtration'];AN;ANO ANNO 
fimbriation;['fimbriation'];AN;ANO ANNO 
finalization;['finalization'];AN;ANO ANNO 
fission;['fission'];AN;ANO ANNO 
fixation;['fixation'];AN;ANO ANNO 
flagellation;['flagellation'];AN;ANO ANNO 
flection;['flection'];AN;ANO ANNO 
flexion;['flexion'];AN;ANO ANNO 
flirtation;['flirtation'];AN;ANO ANNO 
floatation;['floatation'];AN;ANO ANNO 
flocculation;['flocculation'];AN;ANO ANNO 
floriation;['floriation'];AN;ANO ANNO 
flotation;['flotation'];AN;ANO ANNO 
fluctuation;['fluctuation'];AN;ANO ANNO 
fluidization;['fluidization'];AN;ANO ANNO 
fluoridation;['fluoridation'];AN;ANO ANNO 
fluorination;['fluorination'];AN;ANO ANNO 
fluxion;['fluxion'];AN;ANO ANNO 
focalization;['focalization'];AN;ANO ANNO 
foliation;['foliation'];AN;ANO ANNO 
fomentation;['fomentation'];AN;ANO ANNO 
foreordination;['foreordination'];AN;ANO ANNO 
forestation;['forestation'];AN;ANO ANNO 
formalization;['formalization'];AN;ANO ANNO 
formation;['formation'];AN;ANO ANNO 
formularization;['formularization'];AN;ANO ANNO 
formulation;['formulation'];AN;ANO ANNO 
fornication;['fornication'];AN;ANO ANNO 
fortification;['fortification'];AN;ANO ANNO 
fossilization;['fossilization'];AN;ANO ANNO 
foundation;['foundation'];AN;ANO ANNO 
fraction;['fraction'];AN;ANO ANNO 
fractionalization;['fractionalization'];AN;ANO ANNO 
fractionation;['fractionation'];AN;ANO ANNO 
fragmentation;['fragmentation'];AN;ANO ANNO 
fraternization;['fraternization'];AN;ANO ANNO 
frenchification;['frenchification'];AN;ANO ANNO 
frequentation;['frequentation'];AN;ANO ANNO 
friction;['friction'];AN;ANO ANNO 
fructification;['fructification'];AN;ANO ANNO 
fruition;['fruition'];AN;ANO ANNO 
frustration;['frustration'];AN;ANO ANNO 
fulguration;['fulguration'];AN;ANO ANNO 
fulmination;['fulmination'];AN;ANO ANNO 
fumigation;['fumigation'];AN;ANO ANNO 
function;['function'];AN;ANO ANNO 
furcation;['furcation'];AN;ANO ANNO 
fusion;['fusion'];AN;ANO ANNO 
fustigation;['fustigation'];AN;ANO ANNO 
gabion;['gabion'];AN;ANO ANNO 
gallicization;['gallicization'];AN;ANO ANNO 
galvanization;['galvanization'];AN;ANO ANNO 
gammadion;['gammadion'];AN;ANO ANNO 
ganglion;['ganglion'];AN;ANO ANNO 
gasification;['gasification'];AN;ANO ANNO 
gastrulation;['gastrulation'];AN;ANO ANNO 
gazillion;['gazillion'];AN;ANO ANNO 
gelatinization;['gelatinization'];AN;ANO ANNO 
gelation;['gelation'];AN;ANO ANNO 
gemination;['gemination'];AN;ANO ANNO 
gemmation;['gemmation'];AN;ANO ANNO 
generalisation;['generalisation'];AN;ANO ANNO 
generalization;['generalization'];AN;ANO ANNO 
generation;['generation'];AN;ANO ANNO 
gentrification;['gentrification'];AN;ANO ANNO 
genuflection;['genuflection'];AN;ANO ANNO 
geometrization;['geometrization'];AN;ANO ANNO 
germanization;['germanization'];AN;ANO ANNO 
germination;['germination'];AN;ANO ANNO 
gestation;['gestation'];AN;ANO ANNO 
gesticulation;['gesticulation'];AN;ANO ANNO 
ghettoization;['ghettoization'];AN;ANO ANNO 
glaciation;['glaciation'];AN;ANO ANNO 
glamorization;['glamorization'];AN;ANO ANNO 
gleization;['gleization'];AN;ANO ANNO 
globalization;['globalization'];AN;ANO ANNO 
glorification;['glorification'];AN;ANO ANNO 
glycosylation;['glycosylation'];AN;ANO ANNO 
gnathion;['gnathion'];AN;ANO ANNO 
gonion;['gonion'];AN;ANO ANNO 
gradation;['gradation'];AN;ANO ANNO 
graduation;['graduation'];AN;ANO ANNO 
granulation;['granulation'];AN;ANO ANNO 
graphitization;['graphitization'];AN;ANO ANNO 
gratification;['gratification'];AN;ANO ANNO 
gratulation;['gratulation'];AN;ANO ANNO 
gravitation;['gravitation'];AN;ANO ANNO 
grunion;['grunion'];AN;ANO ANNO 
gumption;['gumption'];AN;ANO ANNO 
gustation;['gustation'];AN;ANO ANNO 
guttation;['guttation'];AN;ANO ANNO 
gyration;['gyration'];AN;ANO ANNO 
habilitation;['habilitation'];AN;ANO ANNO 
habitation;['habitation'];AN;ANO ANNO 
habituation;['habituation'];AN;ANO ANNO 
halation;['halation'];AN;ANO ANNO 
hallucination;['hallucination'];AN;ANO ANNO 
halogenation;['halogenation'];AN;ANO ANNO 
harmonization;['harmonization'];AN;ANO ANNO 
haruspication;['haruspication'];AN;ANO ANNO 
hebetation;['hebetation'];AN;ANO ANNO 
hebraization;['hebraization'];AN;ANO ANNO 
hellenization;['hellenization'];AN;ANO ANNO 
hellion;['hellion'];AN;ANO ANNO 
hemagglutination;['hemagglutination'];AN;ANO ANNO 
hemodilution;['hemodilution'];AN;ANO ANNO 
herniation;['herniation'];AN;ANO ANNO 
hesitation;['hesitation'];AN;ANO ANNO 
hibernation;['hibernation'];AN;ANO ANNO 
himation;['himation'];AN;ANO ANNO 
hominization;['hominization'];AN;ANO ANNO 
homogenisation;['homogenisation'];AN;ANO ANNO 
homogenization;['homogenization'];AN;ANO ANNO 
homologation;['homologation'];AN;ANO ANNO 
homotransplantation;['homotransplantation'];AN;ANO ANNO 
hospitalization;['hospitalization'];AN;ANO ANNO 
humanization;['humanization'];AN;ANO ANNO 
humidification;['humidification'];AN;ANO ANNO 
humification;['humification'];AN;ANO ANNO 
humiliation;['humiliation'];AN;ANO ANNO 
hybridization;['hybridization'];AN;ANO ANNO 
hydration;['hydration'];AN;ANO ANNO 
hydrogenation;['hydrogenation'];AN;ANO ANNO 
hydroxylation;['hydroxylation'];AN;ANO ANNO 
hyperalimentation;['hyperalimentation'];AN;ANO ANNO 
hyperconcentration;['hyperconcentration'];AN;ANO ANNO 
hypercorrection;['hypercorrection'];AN;ANO ANNO 
hyperexcretion;['hyperexcretion'];AN;ANO ANNO 
hyperextension;['hyperextension'];AN;ANO ANNO 
hyperfunction;['hyperfunction'];AN;ANO ANNO 
hyperimmunization;['hyperimmunization'];AN;ANO ANNO 
hyperinflation;['hyperinflation'];AN;ANO ANNO 
hyperinnervation;['hyperinnervation'];AN;ANO ANNO 
hyperinvolution;['hyperinvolution'];AN;ANO ANNO 
hyperpigmentation;['hyperpigmentation'];AN;ANO ANNO 
hyperpolarization;['hyperpolarization'];AN;ANO ANNO 
hyperproduction;['hyperproduction'];AN;ANO ANNO 
hypersalivation;['hypersalivation'];AN;ANO ANNO 
hypersecretion;['hypersecretion'];AN;ANO ANNO 
hypersensitization;['hypersensitization'];AN;ANO ANNO 
hyperstimulation;['hyperstimulation'];AN;ANO ANNO 
hypertension;['hypertension'];AN;ANO ANNO 
hyperventilation;['hyperventilation'];AN;ANO ANNO 
hyphenation;['hyphenation'];AN;ANO ANNO 
hypolimnion;['hypolimnion'];AN;ANO ANNO 
hyposensitization;['hyposensitization'];AN;ANO ANNO 
hypostatization;['hypostatization'];AN;ANO ANNO 
hypotension;['hypotension'];AN;ANO ANNO 
hypothecation;['hypothecation'];AN;ANO ANNO 
idealization;['idealization'];AN;ANO ANNO 
ideation;['ideation'];AN;ANO ANNO 
identification;['identification'];AN;ANO ANNO 
idolization;['idolization'];AN;ANO ANNO 
ignition;['ignition'];AN;ANO ANNO 
illation;['illation'];AN;ANO ANNO 
illegalization;['illegalization'];AN;ANO ANNO 
illumination;['illumination'];AN;ANO ANNO 
illusion;['illusion'];AN;ANO ANNO 
illustration;['illustration'];AN;ANO ANNO 
illuviation;['illuviation'];AN;ANO ANNO 
imagination;['imagination'];AN;ANO ANNO 
imbibition;['imbibition'];AN;ANO ANNO 
imbrication;['imbrication'];AN;ANO ANNO 
imitation;['imitation'];AN;ANO ANNO 
immersion;['immersion'];AN;ANO ANNO 
immigration;['immigration'];AN;ANO ANNO 
immobilization;['immobilization'];AN;ANO ANNO 
immoderation;['immoderation'];AN;ANO ANNO 
immolation;['immolation'];AN;ANO ANNO 
immortalization;['immortalization'];AN;ANO ANNO 
immunization;['immunization'];AN;ANO ANNO 
immunodiffusion;['immunodiffusion'];AN;ANO ANNO 
immunoprecipitation;['immunoprecipitation'];AN;ANO ANNO 
immunoregulation;['immunoregulation'];AN;ANO ANNO 
immunosuppression;['immunosuppression'];AN;ANO ANNO 
impaction;['impaction'];AN;ANO ANNO 
impartation;['impartation'];AN;ANO ANNO 
impassion;['impassion'];AN;ANO ANNO 
imperfection;['imperfection'];AN;ANO ANNO 
impersonalization;['impersonalization'];AN;ANO ANNO 
impersonation;['impersonation'];AN;ANO ANNO 
impetration;['impetration'];AN;ANO ANNO 
implantation;['implantation'];AN;ANO ANNO 
implementation;['implementation'];AN;ANO ANNO 
implication;['implication'];AN;ANO ANNO 
implosion;['implosion'];AN;ANO ANNO 
importation;['importation'];AN;ANO ANNO 
imposition;['imposition'];AN;ANO ANNO 
imprecation;['imprecation'];AN;ANO ANNO 
imprecision;['imprecision'];AN;ANO ANNO 
impregnation;['impregnation'];AN;ANO ANNO 
impression;['impression'];AN;ANO ANNO 
improvisation;['improvisation'];AN;ANO ANNO 
impulsion;['impulsion'];AN;ANO ANNO 
imputation;['imputation'];AN;ANO ANNO 
inaction;['inaction'];AN;ANO ANNO 
inactivation;['inactivation'];AN;ANO ANNO 
inanition;['inanition'];AN;ANO ANNO 
inattention;['inattention'];AN;ANO ANNO 
inauguration;['inauguration'];AN;ANO ANNO 
incantation;['incantation'];AN;ANO ANNO 
incapacitation;['incapacitation'];AN;ANO ANNO 
incarceration;['incarceration'];AN;ANO ANNO 
incardination;['incardination'];AN;ANO ANNO 
incarnation;['incarnation'];AN;ANO ANNO 
incaution;['incaution'];AN;ANO ANNO 
inception;['inception'];AN;ANO ANNO 
incineration;['incineration'];AN;ANO ANNO 
incision;['incision'];AN;ANO ANNO 
incitation;['incitation'];AN;ANO ANNO 
inclination;['inclination'];AN;ANO ANNO 
inclusion;['inclusion'];AN;ANO ANNO 
incomprehension;['incomprehension'];AN;ANO ANNO 
inconsideration;['inconsideration'];AN;ANO ANNO 
incoordination;['incoordination'];AN;ANO ANNO 
incorporation;['incorporation'];AN;ANO ANNO 
incorruption;['incorruption'];AN;ANO ANNO 
incrimination;['incrimination'];AN;ANO ANNO 
incrustation;['incrustation'];AN;ANO ANNO 
incubation;['incubation'];AN;ANO ANNO 
inculcation;['inculcation'];AN;ANO ANNO 
inculpation;['inculpation'];AN;ANO ANNO 
incursion;['incursion'];AN;ANO ANNO 
incurvation;['incurvation'];AN;ANO ANNO 
indagation;['indagation'];AN;ANO ANNO 
indecision;['indecision'];AN;ANO ANNO 
indemnification;['indemnification'];AN;ANO ANNO 
indentation;['indentation'];AN;ANO ANNO 
indention;['indention'];AN;ANO ANNO 
indetermination;['indetermination'];AN;ANO ANNO 
indexation;['indexation'];AN;ANO ANNO 
indication;['indication'];AN;ANO ANNO 
indiction;['indiction'];AN;ANO ANNO 
indigenization;['indigenization'];AN;ANO ANNO 
indigestion;['indigestion'];AN;ANO ANNO 
indignation;['indignation'];AN;ANO ANNO 
indirection;['indirection'];AN;ANO ANNO 
indiscretion;['indiscretion'];AN;ANO ANNO 
indiscrimination;['indiscrimination'];AN;ANO ANNO 
indisposition;['indisposition'];AN;ANO ANNO 
individualization;['individualization'];AN;ANO ANNO 
individuation;['individuation'];AN;ANO ANNO 
indoctrination;['indoctrination'];AN;ANO ANNO 
induction;['induction'];AN;ANO ANNO 
induration;['induration'];AN;ANO ANNO 
industrialization;['industrialization'];AN;ANO ANNO 
inebriation;['inebriation'];AN;ANO ANNO 
infantilization;['infantilization'];AN;ANO ANNO 
infarction;['infarction'];AN;ANO ANNO 
infatuation;['infatuation'];AN;ANO ANNO 
infection;['infection'];AN;ANO ANNO 
infestation;['infestation'];AN;ANO ANNO 
infibulation;['infibulation'];AN;ANO ANNO 
infiltration;['infiltration'];AN;ANO ANNO 
infixation;['infixation'];AN;ANO ANNO 
infixion;['infixion'];AN;ANO ANNO 
inflammation;['inflammation'];AN;ANO ANNO 
inflation;['inflation'];AN;ANO ANNO 
inflection;['inflection'];AN;ANO ANNO 
inflexion;['inflexion'];AN;ANO ANNO 
infliction;['infliction'];AN;ANO ANNO 
information;['information'];AN;ANO ANNO 
infraction;['infraction'];AN;ANO ANNO 
infuriation;['infuriation'];AN;ANO ANNO 
infusion;['infusion'];AN;ANO ANNO 
ingestion;['ingestion'];AN;ANO ANNO 
ingratiation;['ingratiation'];AN;ANO ANNO 
ingression;['ingression'];AN;ANO ANNO 
ingurgitation;['ingurgitation'];AN;ANO ANNO 
inhabitation;['inhabitation'];AN;ANO ANNO 
inhalation;['inhalation'];AN;ANO ANNO 
inhesion;['inhesion'];AN;ANO ANNO 
inhibition;['inhibition'];AN;ANO ANNO 
inhumation;['inhumation'];AN;ANO ANNO 
inion;['inion'];AN;ANO ANNO 
initialization;['initialization'];AN;ANO ANNO 
initiation;['initiation'];AN;ANO ANNO 
injection;['injection'];AN;ANO ANNO 
injunction;['injunction'];AN;ANO ANNO 
innervation;['innervation'];AN;ANO ANNO 
innovation;['innovation'];AN;ANO ANNO 
inoculation;['inoculation'];AN;ANO ANNO 
inosculation;['inosculation'];AN;ANO ANNO 
inquisition;['inquisition'];AN;ANO ANNO 
insanitation;['insanitation'];AN;ANO ANNO 
inscription;['inscription'];AN;ANO ANNO 
insemination;['insemination'];AN;ANO ANNO 
insertion;['insertion'];AN;ANO ANNO 
insinuation;['insinuation'];AN;ANO ANNO 
insolation;['insolation'];AN;ANO ANNO 
insolubilization;['insolubilization'];AN;ANO ANNO 
inspection;['inspection'];AN;ANO ANNO 
inspiration;['inspiration'];AN;ANO ANNO 
inspissation;['inspissation'];AN;ANO ANNO 
installation;['installation'];AN;ANO ANNO 
instantiation;['instantiation'];AN;ANO ANNO 
instauration;['instauration'];AN;ANO ANNO 
instigation;['instigation'];AN;ANO ANNO 
instillation;['instillation'];AN;ANO ANNO 
institution;['institution'];AN;ANO ANNO 
institutionalization;['institutionalization'];AN;ANO ANNO 
instruction;['instruction'];AN;ANO ANNO 
instrumentation;['instrumentation'];AN;ANO ANNO 
insubordination;['insubordination'];AN;ANO ANNO 
insufflation;['insufflation'];AN;ANO ANNO 
insulation;['insulation'];AN;ANO ANNO 
insurrection;['insurrection'];AN;ANO ANNO 
integration;['integration'];AN;ANO ANNO 
intellection;['intellection'];AN;ANO ANNO 
intellectualization;['intellectualization'];AN;ANO ANNO 
inteneration;['inteneration'];AN;ANO ANNO 
intensification;['intensification'];AN;ANO ANNO 
intension;['intension'];AN;ANO ANNO 
intention;['intention'];AN;ANO ANNO 
interaction;['interaction'];AN;ANO ANNO 
interanimation;['interanimation'];AN;ANO ANNO 
interassociation;['interassociation'];AN;ANO ANNO 
intercalation;['intercalation'];AN;ANO ANNO 
intercalibration;['intercalibration'];AN;ANO ANNO 
interception;['interception'];AN;ANO ANNO 
intercession;['intercession'];AN;ANO ANNO 
intercolumniation;['intercolumniation'];AN;ANO ANNO 
intercommunication;['intercommunication'];AN;ANO ANNO 
intercommunion;['intercommunion'];AN;ANO ANNO 
interconnection;['interconnection'];AN;ANO ANNO 
interconversion;['interconversion'];AN;ANO ANNO 
intercorrelation;['intercorrelation'];AN;ANO ANNO 
interdiction;['interdiction'];AN;ANO ANNO 
interdiffusion;['interdiffusion'];AN;ANO ANNO 
interdigitation;['interdigitation'];AN;ANO ANNO 
interdominion;['interdominion'];AN;ANO ANNO 
interfusion;['interfusion'];AN;ANO ANNO 
intergeneration;['intergeneration'];AN;ANO ANNO 
intergradation;['intergradation'];AN;ANO ANNO 
interiorization;['interiorization'];AN;ANO ANNO 
interjection;['interjection'];AN;ANO ANNO 
interlineation;['interlineation'];AN;ANO ANNO 
intermediation;['intermediation'];AN;ANO ANNO 
intermission;['intermission'];AN;ANO ANNO 
intermodulation;['intermodulation'];AN;ANO ANNO 
internalization;['internalization'];AN;ANO ANNO 
internationalization;['internationalization'];AN;ANO ANNO 
interpellation;['interpellation'];AN;ANO ANNO 
interpenetration;['interpenetration'];AN;ANO ANNO 
interpolation;['interpolation'];AN;ANO ANNO 
interpopulation;['interpopulation'];AN;ANO ANNO 
interposition;['interposition'];AN;ANO ANNO 
interpretation;['interpretation'];AN;ANO ANNO 
interrelation;['interrelation'];AN;ANO ANNO 
interrogation;['interrogation'];AN;ANO ANNO 
interruption;['interruption'];AN;ANO ANNO 
intersection;['intersection'];AN;ANO ANNO 
intersession;['intersession'];AN;ANO ANNO 
interspersion;['interspersion'];AN;ANO ANNO 
interstation;['interstation'];AN;ANO ANNO 
interstimulation;['interstimulation'];AN;ANO ANNO 
interstratification;['interstratification'];AN;ANO ANNO 
interunion;['interunion'];AN;ANO ANNO 
intervention;['intervention'];AN;ANO ANNO 
intervisitation;['intervisitation'];AN;ANO ANNO 
intimation;['intimation'];AN;ANO ANNO 
intimidation;['intimidation'];AN;ANO ANNO 
intinction;['intinction'];AN;ANO ANNO 
intonation;['intonation'];AN;ANO ANNO 
intoxication;['intoxication'];AN;ANO ANNO 
intrapopulation;['intrapopulation'];AN;ANO ANNO 
introduction;['introduction'];AN;ANO ANNO 
introgression;['introgression'];AN;ANO ANNO 
introjection;['introjection'];AN;ANO ANNO 
intromission;['intromission'];AN;ANO ANNO 
introspection;['introspection'];AN;ANO ANNO 
introversion;['introversion'];AN;ANO ANNO 
intrusion;['intrusion'];AN;ANO ANNO 
intubation;['intubation'];AN;ANO ANNO 
intuition;['intuition'];AN;ANO ANNO 
intussusception;['intussusception'];AN;ANO ANNO 
inunction;['inunction'];AN;ANO ANNO 
inundation;['inundation'];AN;ANO ANNO 
invagination;['invagination'];AN;ANO ANNO 
invalidation;['invalidation'];AN;ANO ANNO 
invasion;['invasion'];AN;ANO ANNO 
invention;['invention'];AN;ANO ANNO 
inversion;['inversion'];AN;ANO ANNO 
investigation;['investigation'];AN;ANO ANNO 
invigilation;['invigilation'];AN;ANO ANNO 
invigoration;['invigoration'];AN;ANO ANNO 
invitation;['invitation'];AN;ANO ANNO 
invocation;['invocation'];AN;ANO ANNO 
involution;['involution'];AN;ANO ANNO 
iodation;['iodation'];AN;ANO ANNO 
iodination;['iodination'];AN;ANO ANNO 
ion;['ion'];AN;ANO ANNO 
ionization;['ionization'];AN;ANO ANNO 
irradiation;['irradiation'];AN;ANO ANNO 
irreligion;['irreligion'];AN;ANO ANNO 
irresolution;['irresolution'];AN;ANO ANNO 
irrigation;['irrigation'];AN;ANO ANNO 
irritation;['irritation'];AN;ANO ANNO 
irruption;['irruption'];AN;ANO ANNO 
isolation;['isolation'];AN;ANO ANNO 
isomerization;['isomerization'];AN;ANO ANNO 
italicization;['italicization'];AN;ANO ANNO 
itemization;['itemization'];AN;ANO ANNO 
iteration;['iteration'];AN;ANO ANNO 
itineration;['itineration'];AN;ANO ANNO 
jactitation;['jactitation'];AN;ANO ANNO 
jillion;['jillion'];AN;ANO ANNO 
jollification;['jollification'];AN;ANO ANNO 
jubilation;['jubilation'];AN;ANO ANNO 
junction;['junction'];AN;ANO ANNO 
jurisdiction;['jurisdiction'];AN;ANO ANNO 
justification;['justification'];AN;ANO ANNO 
juxtaposition;['juxtaposition'];AN;ANO ANNO 
kation;['kation'];AN;ANO ANNO 
keratinization;['keratinization'];AN;ANO ANNO 
labanotation;['labanotation'];AN;ANO ANNO 
labialization;['labialization'];AN;ANO ANNO 
laceration;['laceration'];AN;ANO ANNO 
laciniation;['laciniation'];AN;ANO ANNO 
lacrimation;['lacrimation'];AN;ANO ANNO 
lactation;['lactation'];AN;ANO ANNO 
laicization;['laicization'];AN;ANO ANNO 
lamentation;['lamentation'];AN;ANO ANNO 
lamination;['lamination'];AN;ANO ANNO 
lampion;['lampion'];AN;ANO ANNO 
latensification;['latensification'];AN;ANO ANNO 
lateralization;['lateralization'];AN;ANO ANNO 
laterization;['laterization'];AN;ANO ANNO 
latinization;['latinization'];AN;ANO ANNO 
laudation;['laudation'];AN;ANO ANNO 
laureation;['laureation'];AN;ANO ANNO 
lavation;['lavation'];AN;ANO ANNO 
laxation;['laxation'];AN;ANO ANNO 
lection;['lection'];AN;ANO ANNO 
legalization;['legalization'];AN;ANO ANNO 
legation;['legation'];AN;ANO ANNO 
legion;['legion'];AN;ANO ANNO 
legislation;['legislation'];AN;ANO ANNO 
legitimation;['legitimation'];AN;ANO ANNO 
legitimization;['legitimization'];AN;ANO ANNO 
lenition;['lenition'];AN;ANO ANNO 
lesion;['lesion'];AN;ANO ANNO 
levigation;['levigation'];AN;ANO ANNO 
levitation;['levitation'];AN;ANO ANNO 
lexicalisation;['lexicalisation'];AN;ANO ANNO 
lexicalization;['lexicalization'];AN;ANO ANNO 
libation;['libation'];AN;ANO ANNO 
liberalization;['liberalization'];AN;ANO ANNO 
liberation;['liberation'];AN;ANO ANNO 
libration;['libration'];AN;ANO ANNO 
ligation;['ligation'];AN;ANO ANNO 
lignification;['lignification'];AN;ANO ANNO 
limitation;['limitation'];AN;ANO ANNO 
linearization;['linearization'];AN;ANO ANNO 
lineation;['lineation'];AN;ANO ANNO 
lion;['lion'];AN;ANO ANNO 
lionization;['lionization'];AN;ANO ANNO 
liposuction;['liposuction'];AN;ANO ANNO 
liquation;['liquation'];AN;ANO ANNO 
liquefaction;['liquefaction'];AN;ANO ANNO 
liquidation;['liquidation'];AN;ANO ANNO 
literalization;['literalization'];AN;ANO ANNO 
literation;['literation'];AN;ANO ANNO 
lithification;['lithification'];AN;ANO ANNO 
litigation;['litigation'];AN;ANO ANNO 
lixiviation;['lixiviation'];AN;ANO ANNO 
lobation;['lobation'];AN;ANO ANNO 
lobulation;['lobulation'];AN;ANO ANNO 
localization;['localization'];AN;ANO ANNO 
location;['location'];AN;ANO ANNO 
locomotion;['locomotion'];AN;ANO ANNO 
locution;['locution'];AN;ANO ANNO 
logion;['logion'];AN;ANO ANNO 
lotion;['lotion'];AN;ANO ANNO 
lubrication;['lubrication'];AN;ANO ANNO 
lucubration;['lucubration'];AN;ANO ANNO 
lunation;['lunation'];AN;ANO ANNO 
lustration;['lustration'];AN;ANO ANNO 
luteinization;['luteinization'];AN;ANO ANNO 
luxation;['luxation'];AN;ANO ANNO 
lyophilization;['lyophilization'];AN;ANO ANNO 
lysogenization;['lysogenization'];AN;ANO ANNO 
maceration;['maceration'];AN;ANO ANNO 
machicolation;['machicolation'];AN;ANO ANNO 
machination;['machination'];AN;ANO ANNO 
macroevolution;['macroevolution'];AN;ANO ANNO 
macroinstruction;['macroinstruction'];AN;ANO ANNO 
maculation;['maculation'];AN;ANO ANNO 
magnetization;['magnetization'];AN;ANO ANNO 
magnetostriction;['magnetostriction'];AN;ANO ANNO 
magnification;['magnification'];AN;ANO ANNO 
malabsorption;['malabsorption'];AN;ANO ANNO 
maladaptation;['maladaptation'];AN;ANO ANNO 
maladministration;['maladministration'];AN;ANO ANNO 
malathion;['malathion'];AN;ANO ANNO 
maldistribution;['maldistribution'];AN;ANO ANNO 
malediction;['malediction'];AN;ANO ANNO 
malefaction;['malefaction'];AN;ANO ANNO 
malformation;['malformation'];AN;ANO ANNO 
malfunction;['malfunction'];AN;ANO ANNO 
malnutrition;['malnutrition'];AN;ANO ANNO 
malocclusion;['malocclusion'];AN;ANO ANNO 
malposition;['malposition'];AN;ANO ANNO 
malversation;['malversation'];AN;ANO ANNO 
manifestation;['manifestation'];AN;ANO ANNO 
manipulation;['manipulation'];AN;ANO ANNO 
mansion;['mansion'];AN;ANO ANNO 
manumission;['manumission'];AN;ANO ANNO 
marginalization;['marginalization'];AN;ANO ANNO 
margination;['margination'];AN;ANO ANNO 
marination;['marination'];AN;ANO ANNO 
martyrization;['martyrization'];AN;ANO ANNO 
masculinization;['masculinization'];AN;ANO ANNO 
mastication;['mastication'];AN;ANO ANNO 
masturbation;['masturbation'];AN;ANO ANNO 
materialization;['materialization'];AN;ANO ANNO 
mathematization;['mathematization'];AN;ANO ANNO 
matriculation;['matriculation'];AN;ANO ANNO 
maturation;['maturation'];AN;ANO ANNO 
maximization;['maximization'];AN;ANO ANNO 
mechanization;['mechanization'];AN;ANO ANNO 
mechanoreception;['mechanoreception'];AN;ANO ANNO 
medallion;['medallion'];AN;ANO ANNO 
mediation;['mediation'];AN;ANO ANNO 
medication;['medication'];AN;ANO ANNO 
meditation;['meditation'];AN;ANO ANNO 
megacorporation;['megacorporation'];AN;ANO ANNO 
melanization;['melanization'];AN;ANO ANNO 
melioration;['melioration'];AN;ANO ANNO 
melodramatization;['melodramatization'];AN;ANO ANNO 
memorization;['memorization'];AN;ANO ANNO 
menstruation;['menstruation'];AN;ANO ANNO 
mensuration;['mensuration'];AN;ANO ANNO 
mentation;['mentation'];AN;ANO ANNO 
mention;['mention'];AN;ANO ANNO 
mercerization;['mercerization'];AN;ANO ANNO 
mercuration;['mercuration'];AN;ANO ANNO 
metafiction;['metafiction'];AN;ANO ANNO 
metallization;['metallization'];AN;ANO ANNO 
methanation;['methanation'];AN;ANO ANNO 
methylation;['methylation'];AN;ANO ANNO 
metrication;['metrication'];AN;ANO ANNO 
microcirculation;['microcirculation'];AN;ANO ANNO 
microdissection;['microdissection'];AN;ANO ANNO 
microencapsulation;['microencapsulation'];AN;ANO ANNO 
microevolution;['microevolution'];AN;ANO ANNO 
microinjection;['microinjection'];AN;ANO ANNO 
microinstruction;['microinstruction'];AN;ANO ANNO 
micromanipulation;['micromanipulation'];AN;ANO ANNO 
microminiaturization;['microminiaturization'];AN;ANO ANNO 
microprojection;['microprojection'];AN;ANO ANNO 
micropulsation;['micropulsation'];AN;ANO ANNO 
microreproduction;['microreproduction'];AN;ANO ANNO 
micturition;['micturition'];AN;ANO ANNO 
midsection;['midsection'];AN;ANO ANNO 
migration;['migration'];AN;ANO ANNO 
militarization;['militarization'];AN;ANO ANNO 
million;['million'];AN;ANO ANNO 
mineralization;['mineralization'];AN;ANO ANNO 
miniaturization;['miniaturization'];AN;ANO ANNO 
minimization;['minimization'];AN;ANO ANNO 
minion;['minion'];AN;ANO ANNO 
ministration;['ministration'];AN;ANO ANNO 
misadministration;['misadministration'];AN;ANO ANNO 
misallocation;['misallocation'];AN;ANO ANNO 
