Label;Split;Style;Tags
felicitation;felicitation;AN;ANOV ANNV ANV
fellation;fellation;AN;ANOV ANNV ANV
feminization;feminization;AN;ANOV ANNV ANV
fenestration;fenestration;AN;ANOV ANNV ANV
fenthion;fenthion;AN;ANOV ANNV ANV
fermentation;fermentation;AN;ANOV ANNV ANV
fermion;fermion;AN;ANOV ANNV ANV
fertilization;fertilization;AN;ANOV ANNV ANV
fetation;fetation;AN;ANOV ANNV ANV
feudalization;feudalization;AN;ANOV ANNV ANV
fiberization;fiberization;AN;ANOV ANNV ANV
fibrillation;fibrillation;AN;ANOV ANNV ANV
fiction;fiction;AN;ANOV ANNV ANV
fictionalization;fictionalization;AN;ANOV ANNV ANV
fictionization;fictionization;AN;ANOV ANNV ANV
figuration;figuration;AN;ANOV ANNV ANV
filiation;filiation;AN;ANOV ANNV ANV
filtration;filtration;AN;ANOV ANNV ANV
fimbriation;fimbriation;AN;ANOV ANNV ANV
finalization;finalization;AN;ANOV ANNV ANV
fission;fission;AN;ANOV ANNV ANV
fixation;fixation;AN;ANOV ANNV ANV
flagellation;flagellation;AN;ANOV ANNV ANV
flection;flection;AN;ANOV ANNV ANV
flexion;flexion;AN;ANOV ANNV ANV
flirtation;flirtation;AN;ANOV ANNV ANV
floatation;floatation;AN;ANOV ANNV ANV
flocculation;flocculation;AN;ANOV ANNV ANV
floriation;floriation;AN;ANOV ANNV ANV
flotation;flotation;AN;ANOV ANNV ANV
fluctuation;fluctuation;AN;ANOV ANNV ANV
fluidization;fluidization;AN;ANOV ANNV ANV
fluoridation;fluoridation;AN;ANOV ANNV ANV
fluorination;fluorination;AN;ANOV ANNV ANV
fluxion;fluxion;AN;ANOV ANNV ANV
focalization;focalization;AN;ANOV ANNV ANV
foliation;foliation;AN;ANOV ANNV ANV
fomentation;fomentation;AN;ANOV ANNV ANV
foreordination;foreordination;AN;ANOV ANNV ANV
forestation;forestation;AN;ANOV ANNV ANV
formalization;formalization;AN;ANOV ANNV ANV
formation;formation;AN;ANOV ANNV ANV
formularization;formularization;AN;ANOV ANNV ANV
formulation;formulation;AN;ANOV ANNV ANV
fornication;fornication;AN;ANOV ANNV ANV
fortification;fortification;AN;ANOV ANNV ANV
fossilization;fossilization;AN;ANOV ANNV ANV
foundation;foundation;AN;ANOV ANNV ANV
fraction;fraction;AN;ANOV ANNV ANV
fractionalization;fractionalization;AN;ANOV ANNV ANV
fractionation;fractionation;AN;ANOV ANNV ANV
fragmentation;fragmentation;AN;ANOV ANNV ANV
fraternization;fraternization;AN;ANOV ANNV ANV
frenchification;frenchification;AN;ANOV ANNV ANV
frequentation;frequentation;AN;ANOV ANNV ANV
friction;friction;AN;ANOV ANNV ANV
fructification;fructification;AN;ANOV ANNV ANV
fruition;fruition;AN;ANOV ANNV ANV
frustration;frustration;AN;ANOV ANNV ANV
fulguration;fulguration;AN;ANOV ANNV ANV
fulmination;fulmination;AN;ANOV ANNV ANV
fumigation;fumigation;AN;ANOV ANNV ANV
function;function;AN;ANOV ANNV ANV
furcation;furcation;AN;ANOV ANNV ANV
fusion;fusion;AN;ANOV ANNV ANV
fustigation;fustigation;AN;ANOV ANNV ANV
gabion;gabion;AN;ANOV ANNV ANV
gallicization;gallicization;AN;ANOV ANNV ANV
galvanization;galvanization;AN;ANOV ANNV ANV
gammadion;gammadion;AN;ANOV ANNV ANV
ganglion;ganglion;AN;ANOV ANNV ANV
gasification;gasification;AN;ANOV ANNV ANV
gastrulation;gastrulation;AN;ANOV ANNV ANV
gazillion;gazillion;AN;ANOV ANNV ANV
gelatinization;gelatinization;AN;ANOV ANNV ANV
gelation;gelation;AN;ANOV ANNV ANV
gemination;gemination;AN;ANOV ANNV ANV
gemmation;gemmation;AN;ANOV ANNV ANV
generalisation;generalisation;AN;ANOV ANNV ANV
generalization;generalization;AN;ANOV ANNV ANV
generation;generation;AN;ANOV ANNV ANV
gentrification;gentrification;AN;ANOV ANNV ANV
genuflection;genuflection;AN;ANOV ANNV ANV
geometrization;geometrization;AN;ANOV ANNV ANV
germanization;germanization;AN;ANOV ANNV ANV
germination;germination;AN;ANOV ANNV ANV
gestation;gestation;AN;ANOV ANNV ANV
gesticulation;gesticulation;AN;ANOV ANNV ANV
ghettoization;ghettoization;AN;ANOV ANNV ANV
glaciation;glaciation;AN;ANOV ANNV ANV
glamorization;glamorization;AN;ANOV ANNV ANV
gleization;gleization;AN;ANOV ANNV ANV
globalization;globalization;AN;ANOV ANNV ANV
glorification;glorification;AN;ANOV ANNV ANV
glycosylation;glycosylation;AN;ANOV ANNV ANV
gnathion;gnathion;AN;ANOV ANNV ANV
gonion;gonion;AN;ANOV ANNV ANV
gradation;gradation;AN;ANOV ANNV ANV
graduation;graduation;AN;ANOV ANNV ANV
granulation;granulation;AN;ANOV ANNV ANV
graphitization;graphitization;AN;ANOV ANNV ANV
gratification;gratification;AN;ANOV ANNV ANV
gratulation;gratulation;AN;ANOV ANNV ANV
gravitation;gravitation;AN;ANOV ANNV ANV
grunion;grunion;AN;ANOV ANNV ANV
gumption;gumption;AN;ANOV ANNV ANV
gustation;gustation;AN;ANOV ANNV ANV
guttation;guttation;AN;ANOV ANNV ANV
gyration;gyration;AN;ANOV ANNV ANV
habilitation;habilitation;AN;ANOV ANNV ANV
habitation;habitation;AN;ANOV ANNV ANV
habituation;habituation;AN;ANOV ANNV ANV
halation;halation;AN;ANOV ANNV ANV
hallucination;hallucination;AN;ANOV ANNV ANV
halogenation;halogenation;AN;ANOV ANNV ANV
harmonization;harmonization;AN;ANOV ANNV ANV
haruspication;haruspication;AN;ANOV ANNV ANV
hebetation;hebetation;AN;ANOV ANNV ANV
hebraization;hebraization;AN;ANOV ANNV ANV
hellenization;hellenization;AN;ANOV ANNV ANV
hellion;hellion;AN;ANOV ANNV ANV
hemagglutination;hemagglutination;AN;ANOV ANNV ANV
hemodilution;hemodilution;AN;ANOV ANNV ANV
herniation;herniation;AN;ANOV ANNV ANV
hesitation;hesitation;AN;ANOV ANNV ANV
hibernation;hibernation;AN;ANOV ANNV ANV
himation;himation;AN;ANOV ANNV ANV
hominization;hominization;AN;ANOV ANNV ANV
homogenisation;homogenisation;AN;ANOV ANNV ANV
homogenization;homogenization;AN;ANOV ANNV ANV
homologation;homologation;AN;ANOV ANNV ANV
homotransplantation;homotransplantation;AN;ANOV ANNV ANV
hospitalization;hospitalization;AN;ANOV ANNV ANV
humanization;humanization;AN;ANOV ANNV ANV
humidification;humidification;AN;ANOV ANNV ANV
humification;humification;AN;ANOV ANNV ANV
humiliation;humiliation;AN;ANOV ANNV ANV
hybridization;hybridization;AN;ANOV ANNV ANV
hydration;hydration;AN;ANOV ANNV ANV
hydrogenation;hydrogenation;AN;ANOV ANNV ANV
hydroxylation;hydroxylation;AN;ANOV ANNV ANV
hyperalimentation;hyperalimentation;AN;ANOV ANNV ANV
hyperconcentration;hyperconcentration;AN;ANOV ANNV ANV
hypercorrection;hypercorrection;AN;ANOV ANNV ANV
hyperexcretion;hyperexcretion;AN;ANOV ANNV ANV
hyperextension;hyperextension;AN;ANOV ANNV ANV
hyperfunction;hyperfunction;AN;ANOV ANNV ANV
hyperimmunization;hyperimmunization;AN;ANOV ANNV ANV
hyperinflation;hyperinflation;AN;ANOV ANNV ANV
hyperinnervation;hyperinnervation;AN;ANOV ANNV ANV
hyperinvolution;hyperinvolution;AN;ANOV ANNV ANV
hyperpigmentation;hyperpigmentation;AN;ANOV ANNV ANV
hyperpolarization;hyperpolarization;AN;ANOV ANNV ANV
hyperproduction;hyperproduction;AN;ANOV ANNV ANV
hypersalivation;hypersalivation;AN;ANOV ANNV ANV
hypersecretion;hypersecretion;AN;ANOV ANNV ANV
hypersensitization;hypersensitization;AN;ANOV ANNV ANV
hyperstimulation;hyperstimulation;AN;ANOV ANNV ANV
hypertension;hypertension;AN;ANOV ANNV ANV
hyperventilation;hyperventilation;AN;ANOV ANNV ANV
hyphenation;hyphenation;AN;ANOV ANNV ANV
hypolimnion;hypolimnion;AN;ANOV ANNV ANV
hyposensitization;hyposensitization;AN;ANOV ANNV ANV
hypostatization;hypostatization;AN;ANOV ANNV ANV
hypotension;hypotension;AN;ANOV ANNV ANV
hypothecation;hypothecation;AN;ANOV ANNV ANV
idealization;idealization;AN;ANOV ANNV ANV
ideation;ideation;AN;ANOV ANNV ANV
identification;identification;AN;ANOV ANNV ANV
idolization;idolization;AN;ANOV ANNV ANV
ignition;ignition;AN;ANOV ANNV ANV
illation;illation;AN;ANOV ANNV ANV
illegalization;illegalization;AN;ANOV ANNV ANV
illumination;illumination;AN;ANOV ANNV ANV
illusion;illusion;AN;ANOV ANNV ANV
illustration;illustration;AN;ANOV ANNV ANV
illuviation;illuviation;AN;ANOV ANNV ANV
imagination;imagination;AN;ANOV ANNV ANV
imbibition;imbibition;AN;ANOV ANNV ANV
imbrication;imbrication;AN;ANOV ANNV ANV
imitation;imitation;AN;ANOV ANNV ANV
immersion;immersion;AN;ANOV ANNV ANV
immigration;immigration;AN;ANOV ANNV ANV
immobilization;immobilization;AN;ANOV ANNV ANV
immoderation;immoderation;AN;ANOV ANNV ANV
immolation;immolation;AN;ANOV ANNV ANV
immortalization;immortalization;AN;ANOV ANNV ANV
immunization;immunization;AN;ANOV ANNV ANV
immunodiffusion;immunodiffusion;AN;ANOV ANNV ANV
immunoprecipitation;immunoprecipitation;AN;ANOV ANNV ANV
immunoregulation;immunoregulation;AN;ANOV ANNV ANV
immunosuppression;immunosuppression;AN;ANOV ANNV ANV
impaction;impaction;AN;ANOV ANNV ANV
impartation;impartation;AN;ANOV ANNV ANV
impassion;impassion;AN;ANOV ANNV ANV
imperfection;imperfection;AN;ANOV ANNV ANV
impersonalization;impersonalization;AN;ANOV ANNV ANV
impersonation;impersonation;AN;ANOV ANNV ANV
impetration;impetration;AN;ANOV ANNV ANV
implantation;implantation;AN;ANOV ANNV ANV
implementation;implementation;AN;ANOV ANNV ANV
implication;implication;AN;ANOV ANNV ANV
implosion;implosion;AN;ANOV ANNV ANV
importation;importation;AN;ANOV ANNV ANV
imposition;imposition;AN;ANOV ANNV ANV
imprecation;imprecation;AN;ANOV ANNV ANV
imprecision;imprecision;AN;ANOV ANNV ANV
impregnation;impregnation;AN;ANOV ANNV ANV
impression;impression;AN;ANOV ANNV ANV
improvisation;improvisation;AN;ANOV ANNV ANV
impulsion;impulsion;AN;ANOV ANNV ANV
imputation;imputation;AN;ANOV ANNV ANV
inaction;inaction;AN;ANOV ANNV ANV
inactivation;inactivation;AN;ANOV ANNV ANV
inanition;inanition;AN;ANOV ANNV ANV
inattention;inattention;AN;ANOV ANNV ANV
inauguration;inauguration;AN;ANOV ANNV ANV
incantation;incantation;AN;ANOV ANNV ANV
incapacitation;incapacitation;AN;ANOV ANNV ANV
incarceration;incarceration;AN;ANOV ANNV ANV
incardination;incardination;AN;ANOV ANNV ANV
incarnation;incarnation;AN;ANOV ANNV ANV
incaution;incaution;AN;ANOV ANNV ANV
inception;inception;AN;ANOV ANNV ANV
incineration;incineration;AN;ANOV ANNV ANV
incision;incision;AN;ANOV ANNV ANV
incitation;incitation;AN;ANOV ANNV ANV
inclination;inclination;AN;ANOV ANNV ANV
inclusion;inclusion;AN;ANOV ANNV ANV
incomprehension;incomprehension;AN;ANOV ANNV ANV
inconsideration;inconsideration;AN;ANOV ANNV ANV
incoordination;incoordination;AN;ANOV ANNV ANV
incorporation;incorporation;AN;ANOV ANNV ANV
incorruption;incorruption;AN;ANOV ANNV ANV
incrimination;incrimination;AN;ANOV ANNV ANV
incrustation;incrustation;AN;ANOV ANNV ANV
incubation;incubation;AN;ANOV ANNV ANV
inculcation;inculcation;AN;ANOV ANNV ANV
inculpation;inculpation;AN;ANOV ANNV ANV
incursion;incursion;AN;ANOV ANNV ANV
incurvation;incurvation;AN;ANOV ANNV ANV
indagation;indagation;AN;ANOV ANNV ANV
indecision;indecision;AN;ANOV ANNV ANV
indemnification;indemnification;AN;ANOV ANNV ANV
indentation;indentation;AN;ANOV ANNV ANV
indention;indention;AN;ANOV ANNV ANV
indetermination;indetermination;AN;ANOV ANNV ANV
indexation;indexation;AN;ANOV ANNV ANV
indication;indication;AN;ANOV ANNV ANV
indiction;indiction;AN;ANOV ANNV ANV
indigenization;indigenization;AN;ANOV ANNV ANV
indigestion;indigestion;AN;ANOV ANNV ANV
indignation;indignation;AN;ANOV ANNV ANV
indirection;indirection;AN;ANOV ANNV ANV
indiscretion;indiscretion;AN;ANOV ANNV ANV
indiscrimination;indiscrimination;AN;ANOV ANNV ANV
indisposition;indisposition;AN;ANOV ANNV ANV
individualization;individualization;AN;ANOV ANNV ANV
individuation;individuation;AN;ANOV ANNV ANV
indoctrination;indoctrination;AN;ANOV ANNV ANV
induction;induction;AN;ANOV ANNV ANV
induration;induration;AN;ANOV ANNV ANV
industrialization;industrialization;AN;ANOV ANNV ANV
inebriation;inebriation;AN;ANOV ANNV ANV
infantilization;infantilization;AN;ANOV ANNV ANV
infarction;infarction;AN;ANOV ANNV ANV
infatuation;infatuation;AN;ANOV ANNV ANV
infection;infection;AN;ANOV ANNV ANV
infestation;infestation;AN;ANOV ANNV ANV
infibulation;infibulation;AN;ANOV ANNV ANV
infiltration;infiltration;AN;ANOV ANNV ANV
infixation;infixation;AN;ANOV ANNV ANV
infixion;infixion;AN;ANOV ANNV ANV
inflammation;inflammation;AN;ANOV ANNV ANV
inflation;inflation;AN;ANOV ANNV ANV
inflection;inflection;AN;ANOV ANNV ANV
inflexion;inflexion;AN;ANOV ANNV ANV
infliction;infliction;AN;ANOV ANNV ANV
information;information;AN;ANOV ANNV ANV
infraction;infraction;AN;ANOV ANNV ANV
infuriation;infuriation;AN;ANOV ANNV ANV
infusion;infusion;AN;ANOV ANNV ANV
ingestion;ingestion;AN;ANOV ANNV ANV
ingratiation;ingratiation;AN;ANOV ANNV ANV
ingression;ingression;AN;ANOV ANNV ANV
ingurgitation;ingurgitation;AN;ANOV ANNV ANV
inhabitation;inhabitation;AN;ANOV ANNV ANV
inhalation;inhalation;AN;ANOV ANNV ANV
inhesion;inhesion;AN;ANOV ANNV ANV
inhibition;inhibition;AN;ANOV ANNV ANV
inhumation;inhumation;AN;ANOV ANNV ANV
inion;inion;AN;ANOV ANNV ANV
initialization;initialization;AN;ANOV ANNV ANV
initiation;initiation;AN;ANOV ANNV ANV
injection;injection;AN;ANOV ANNV ANV
injunction;injunction;AN;ANOV ANNV ANV
innervation;innervation;AN;ANOV ANNV ANV
innovation;innovation;AN;ANOV ANNV ANV
inoculation;inoculation;AN;ANOV ANNV ANV
inosculation;inosculation;AN;ANOV ANNV ANV
inquisition;inquisition;AN;ANOV ANNV ANV
insanitation;insanitation;AN;ANOV ANNV ANV
inscription;inscription;AN;ANOV ANNV ANV
insemination;insemination;AN;ANOV ANNV ANV
insertion;insertion;AN;ANOV ANNV ANV
insinuation;insinuation;AN;ANOV ANNV ANV
insolation;insolation;AN;ANOV ANNV ANV
insolubilization;insolubilization;AN;ANOV ANNV ANV
inspection;inspection;AN;ANOV ANNV ANV
inspiration;inspiration;AN;ANOV ANNV ANV
inspissation;inspissation;AN;ANOV ANNV ANV
installation;installation;AN;ANOV ANNV ANV
instantiation;instantiation;AN;ANOV ANNV ANV
instauration;instauration;AN;ANOV ANNV ANV
instigation;instigation;AN;ANOV ANNV ANV
instillation;instillation;AN;ANOV ANNV ANV
institution;institution;AN;ANOV ANNV ANV
institutionalization;institutionalization;AN;ANOV ANNV ANV
instruction;instruction;AN;ANOV ANNV ANV
instrumentation;instrumentation;AN;ANOV ANNV ANV
insubordination;insubordination;AN;ANOV ANNV ANV
insufflation;insufflation;AN;ANOV ANNV ANV
insulation;insulation;AN;ANOV ANNV ANV
insurrection;insurrection;AN;ANOV ANNV ANV
integration;integration;AN;ANOV ANNV ANV
intellection;intellection;AN;ANOV ANNV ANV
intellectualization;intellectualization;AN;ANOV ANNV ANV
inteneration;inteneration;AN;ANOV ANNV ANV
intensification;intensification;AN;ANOV ANNV ANV
intension;intension;AN;ANOV ANNV ANV
intention;intention;AN;ANOV ANNV ANV
interaction;interaction;AN;ANOV ANNV ANV
interanimation;interanimation;AN;ANOV ANNV ANV
interassociation;interassociation;AN;ANOV ANNV ANV
intercalation;intercalation;AN;ANOV ANNV ANV
intercalibration;intercalibration;AN;ANOV ANNV ANV
interception;interception;AN;ANOV ANNV ANV
intercession;intercession;AN;ANOV ANNV ANV
intercolumniation;intercolumniation;AN;ANOV ANNV ANV
intercommunication;intercommunication;AN;ANOV ANNV ANV
intercommunion;intercommunion;AN;ANOV ANNV ANV
interconnection;interconnection;AN;ANOV ANNV ANV
interconversion;interconversion;AN;ANOV ANNV ANV
intercorrelation;intercorrelation;AN;ANOV ANNV ANV
interdiction;interdiction;AN;ANOV ANNV ANV
interdiffusion;interdiffusion;AN;ANOV ANNV ANV
interdigitation;interdigitation;AN;ANOV ANNV ANV
interdominion;interdominion;AN;ANOV ANNV ANV
interfusion;interfusion;AN;ANOV ANNV ANV
intergeneration;intergeneration;AN;ANOV ANNV ANV
intergradation;intergradation;AN;ANOV ANNV ANV
interiorization;interiorization;AN;ANOV ANNV ANV
interjection;interjection;AN;ANOV ANNV ANV
interlineation;interlineation;AN;ANOV ANNV ANV
intermediation;intermediation;AN;ANOV ANNV ANV
intermission;intermission;AN;ANOV ANNV ANV
intermodulation;intermodulation;AN;ANOV ANNV ANV
internalization;internalization;AN;ANOV ANNV ANV
internationalization;internationalization;AN;ANOV ANNV ANV
interpellation;interpellation;AN;ANOV ANNV ANV
interpenetration;interpenetration;AN;ANOV ANNV ANV
interpolation;interpolation;AN;ANOV ANNV ANV
interpopulation;interpopulation;AN;ANOV ANNV ANV
interposition;interposition;AN;ANOV ANNV ANV
interpretation;interpretation;AN;ANOV ANNV ANV
interrelation;interrelation;AN;ANOV ANNV ANV
interrogation;interrogation;AN;ANOV ANNV ANV
interruption;interruption;AN;ANOV ANNV ANV
intersection;intersection;AN;ANOV ANNV ANV
intersession;intersession;AN;ANOV ANNV ANV
interspersion;interspersion;AN;ANOV ANNV ANV
interstation;interstation;AN;ANOV ANNV ANV
interstimulation;interstimulation;AN;ANOV ANNV ANV
interstratification;interstratification;AN;ANOV ANNV ANV
interunion;interunion;AN;ANOV ANNV ANV
intervention;intervention;AN;ANOV ANNV ANV
intervisitation;intervisitation;AN;ANOV ANNV ANV
intimation;intimation;AN;ANOV ANNV ANV
intimidation;intimidation;AN;ANOV ANNV ANV
intinction;intinction;AN;ANOV ANNV ANV
intonation;intonation;AN;ANOV ANNV ANV
intoxication;intoxication;AN;ANOV ANNV ANV
intrapopulation;intrapopulation;AN;ANOV ANNV ANV
introduction;introduction;AN;ANOV ANNV ANV
introgression;introgression;AN;ANOV ANNV ANV
introjection;introjection;AN;ANOV ANNV ANV
intromission;intromission;AN;ANOV ANNV ANV
introspection;introspection;AN;ANOV ANNV ANV
introversion;introversion;AN;ANOV ANNV ANV
intrusion;intrusion;AN;ANOV ANNV ANV
intubation;intubation;AN;ANOV ANNV ANV
intuition;intuition;AN;ANOV ANNV ANV
intussusception;intussusception;AN;ANOV ANNV ANV
inunction;inunction;AN;ANOV ANNV ANV
inundation;inundation;AN;ANOV ANNV ANV
invagination;invagination;AN;ANOV ANNV ANV
invalidation;invalidation;AN;ANOV ANNV ANV
invasion;invasion;AN;ANOV ANNV ANV
invention;invention;AN;ANOV ANNV ANV
inversion;inversion;AN;ANOV ANNV ANV
investigation;investigation;AN;ANOV ANNV ANV
invigilation;invigilation;AN;ANOV ANNV ANV
invigoration;invigoration;AN;ANOV ANNV ANV
invitation;invitation;AN;ANOV ANNV ANV
invocation;invocation;AN;ANOV ANNV ANV
involution;involution;AN;ANOV ANNV ANV
iodation;iodation;AN;ANOV ANNV ANV
iodination;iodination;AN;ANOV ANNV ANV
ion;ion;AN;ANOV ANNV ANV
ionization;ionization;AN;ANOV ANNV ANV
irradiation;irradiation;AN;ANOV ANNV ANV
irreligion;irreligion;AN;ANOV ANNV ANV
irresolution;irresolution;AN;ANOV ANNV ANV
irrigation;irrigation;AN;ANOV ANNV ANV
irritation;irritation;AN;ANOV ANNV ANV
irruption;irruption;AN;ANOV ANNV ANV
isolation;isolation;AN;ANOV ANNV ANV
isomerization;isomerization;AN;ANOV ANNV ANV
italicization;italicization;AN;ANOV ANNV ANV
itemization;itemization;AN;ANOV ANNV ANV
iteration;iteration;AN;ANOV ANNV ANV
itineration;itineration;AN;ANOV ANNV ANV
jactitation;jactitation;AN;ANOV ANNV ANV
jillion;jillion;AN;ANOV ANNV ANV
jollification;jollification;AN;ANOV ANNV ANV
jubilation;jubilation;AN;ANOV ANNV ANV
junction;junction;AN;ANOV ANNV ANV
jurisdiction;jurisdiction;AN;ANOV ANNV ANV
justification;justification;AN;ANOV ANNV ANV
juxtaposition;juxtaposition;AN;ANOV ANNV ANV
kation;kation;AN;ANOV ANNV ANV
keratinization;keratinization;AN;ANOV ANNV ANV
labanotation;labanotation;AN;ANOV ANNV ANV
labialization;labialization;AN;ANOV ANNV ANV
laceration;laceration;AN;ANOV ANNV ANV
laciniation;laciniation;AN;ANOV ANNV ANV
lacrimation;lacrimation;AN;ANOV ANNV ANV
lactation;lactation;AN;ANOV ANNV ANV
laicization;laicization;AN;ANOV ANNV ANV
lamentation;lamentation;AN;ANOV ANNV ANV
lamination;lamination;AN;ANOV ANNV ANV
lampion;lampion;AN;ANOV ANNV ANV
latensification;latensification;AN;ANOV ANNV ANV
lateralization;lateralization;AN;ANOV ANNV ANV
laterization;laterization;AN;ANOV ANNV ANV
latinization;latinization;AN;ANOV ANNV ANV
laudation;laudation;AN;ANOV ANNV ANV
laureation;laureation;AN;ANOV ANNV ANV
lavation;lavation;AN;ANOV ANNV ANV
laxation;laxation;AN;ANOV ANNV ANV
lection;lection;AN;ANOV ANNV ANV
legalization;legalization;AN;ANOV ANNV ANV
legation;legation;AN;ANOV ANNV ANV
legion;legion;AN;ANOV ANNV ANV
legislation;legislation;AN;ANOV ANNV ANV
legitimation;legitimation;AN;ANOV ANNV ANV
legitimization;legitimization;AN;ANOV ANNV ANV
lenition;lenition;AN;ANOV ANNV ANV
lesion;lesion;AN;ANOV ANNV ANV
levigation;levigation;AN;ANOV ANNV ANV
levitation;levitation;AN;ANOV ANNV ANV
lexicalisation;lexicalisation;AN;ANOV ANNV ANV
lexicalization;lexicalization;AN;ANOV ANNV ANV
libation;libation;AN;ANOV ANNV ANV
liberalization;liberalization;AN;ANOV ANNV ANV
liberation;liberation;AN;ANOV ANNV ANV
libration;libration;AN;ANOV ANNV ANV
ligation;ligation;AN;ANOV ANNV ANV
lignification;lignification;AN;ANOV ANNV ANV
limitation;limitation;AN;ANOV ANNV ANV
linearization;linearization;AN;ANOV ANNV ANV
lineation;lineation;AN;ANOV ANNV ANV
lion;lion;AN;ANOV ANNV ANV
lionization;lionization;AN;ANOV ANNV ANV
liposuction;liposuction;AN;ANOV ANNV ANV
liquation;liquation;AN;ANOV ANNV ANV
liquefaction;liquefaction;AN;ANOV ANNV ANV
liquidation;liquidation;AN;ANOV ANNV ANV
literalization;literalization;AN;ANOV ANNV ANV
literation;literation;AN;ANOV ANNV ANV
lithification;lithification;AN;ANOV ANNV ANV
litigation;litigation;AN;ANOV ANNV ANV
lixiviation;lixiviation;AN;ANOV ANNV ANV
lobation;lobation;AN;ANOV ANNV ANV
lobulation;lobulation;AN;ANOV ANNV ANV
localization;localization;AN;ANOV ANNV ANV
location;location;AN;ANOV ANNV ANV
locomotion;locomotion;AN;ANOV ANNV ANV
locution;locution;AN;ANOV ANNV ANV
logion;logion;AN;ANOV ANNV ANV
lotion;lotion;AN;ANOV ANNV ANV
lubrication;lubrication;AN;ANOV ANNV ANV
lucubration;lucubration;AN;ANOV ANNV ANV
lunation;lunation;AN;ANOV ANNV ANV
lustration;lustration;AN;ANOV ANNV ANV
luteinization;luteinization;AN;ANOV ANNV ANV
luxation;luxation;AN;ANOV ANNV ANV
lyophilization;lyophilization;AN;ANOV ANNV ANV
lysogenization;lysogenization;AN;ANOV ANNV ANV
maceration;maceration;AN;ANOV ANNV ANV
machicolation;machicolation;AN;ANOV ANNV ANV
machination;machination;AN;ANOV ANNV ANV
macroevolution;macroevolution;AN;ANOV ANNV ANV
macroinstruction;macroinstruction;AN;ANOV ANNV ANV
maculation;maculation;AN;ANOV ANNV ANV
magnetization;magnetization;AN;ANOV ANNV ANV
magnetostriction;magnetostriction;AN;ANOV ANNV ANV
magnification;magnification;AN;ANOV ANNV ANV
malabsorption;malabsorption;AN;ANOV ANNV ANV
maladaptation;maladaptation;AN;ANOV ANNV ANV
maladministration;maladministration;AN;ANOV ANNV ANV
malathion;malathion;AN;ANOV ANNV ANV
maldistribution;maldistribution;AN;ANOV ANNV ANV
malediction;malediction;AN;ANOV ANNV ANV
malefaction;malefaction;AN;ANOV ANNV ANV
malformation;malformation;AN;ANOV ANNV ANV
malfunction;malfunction;AN;ANOV ANNV ANV
malnutrition;malnutrition;AN;ANOV ANNV ANV
malocclusion;malocclusion;AN;ANOV ANNV ANV
malposition;malposition;AN;ANOV ANNV ANV
malversation;malversation;AN;ANOV ANNV ANV
manifestation;manifestation;AN;ANOV ANNV ANV
manipulation;manipulation;AN;ANOV ANNV ANV
mansion;mansion;AN;ANOV ANNV ANV
manumission;manumission;AN;ANOV ANNV ANV
marginalization;marginalization;AN;ANOV ANNV ANV
margination;margination;AN;ANOV ANNV ANV
marination;marination;AN;ANOV ANNV ANV
martyrization;martyrization;AN;ANOV ANNV ANV
masculinization;masculinization;AN;ANOV ANNV ANV
mastication;mastication;AN;ANOV ANNV ANV
masturbation;masturbation;AN;ANOV ANNV ANV
materialization;materialization;AN;ANOV ANNV ANV
mathematization;mathematization;AN;ANOV ANNV ANV
matriculation;matriculation;AN;ANOV ANNV ANV
maturation;maturation;AN;ANOV ANNV ANV
maximization;maximization;AN;ANOV ANNV ANV
mechanization;mechanization;AN;ANOV ANNV ANV
mechanoreception;mechanoreception;AN;ANOV ANNV ANV
medallion;medallion;AN;ANOV ANNV ANV
mediation;mediation;AN;ANOV ANNV ANV
medication;medication;AN;ANOV ANNV ANV
meditation;meditation;AN;ANOV ANNV ANV
megacorporation;megacorporation;AN;ANOV ANNV ANV
melanization;melanization;AN;ANOV ANNV ANV
melioration;melioration;AN;ANOV ANNV ANV
melodramatization;melodramatization;AN;ANOV ANNV ANV
memorization;memorization;AN;ANOV ANNV ANV
menstruation;menstruation;AN;ANOV ANNV ANV
mensuration;mensuration;AN;ANOV ANNV ANV
mentation;mentation;AN;ANOV ANNV ANV
mention;mention;AN;ANOV ANNV ANV
mercerization;mercerization;AN;ANOV ANNV ANV
mercuration;mercuration;AN;ANOV ANNV ANV
metafiction;metafiction;AN;ANOV ANNV ANV
metallization;metallization;AN;ANOV ANNV ANV
methanation;methanation;AN;ANOV ANNV ANV
methylation;methylation;AN;ANOV ANNV ANV
metrication;metrication;AN;ANOV ANNV ANV
microcirculation;microcirculation;AN;ANOV ANNV ANV
microdissection;microdissection;AN;ANOV ANNV ANV
microencapsulation;microencapsulation;AN;ANOV ANNV ANV
microevolution;microevolution;AN;ANOV ANNV ANV
microinjection;microinjection;AN;ANOV ANNV ANV
microinstruction;microinstruction;AN;ANOV ANNV ANV
micromanipulation;micromanipulation;AN;ANOV ANNV ANV
microminiaturization;microminiaturization;AN;ANOV ANNV ANV
microprojection;microprojection;AN;ANOV ANNV ANV
micropulsation;micropulsation;AN;ANOV ANNV ANV
microreproduction;microreproduction;AN;ANOV ANNV ANV
micturition;micturition;AN;ANOV ANNV ANV
midsection;midsection;AN;ANOV ANNV ANV
migration;migration;AN;ANOV ANNV ANV
militarization;militarization;AN;ANOV ANNV ANV
