Label;Split;Style;Tags
compact;['compact'];VOS;VOV
compare;['compare'];VOS;VOV
compartmentalize ;['compartmentalize '];VOS;VOV
compartmentalise ;['compartmentalise '];VOS;VOV
compel;['compel'];VOS;VOV
compensate;['compensate'];VOS;VOV
compete;['compete'];VOS;VOV
compile;['compile'];VOS;VOV
complain for of;['complain for of'];VOS;VOV
complement;['complement'];VOS;VOV
complete;['complete'];VOS;VOV
complicate;['complicate'];VOS;VOV
compliment;['compliment'];VOS;VOV
comply;['comply'];VOS;VOV
compose;['compose'];VOS;VOV
compost;['compost'];VOS;VOV
compound;['compound'];VOS;VOV
comprehend;['comprehend'];VOS;VOV
compress;['compress'];VOS;VOV
comprise;['comprise'];VOS;VOV
compromise;['compromise'];VOS;VOV
compute;['compute'];VOS;VOV
computerize ;['computerize '];VOS;VOV
computerise ;['computerise '];VOS;VOV
con;['con'];VOS;VOV
concatenate;['concatenate'];VOS;VOV
conceal;['conceal'];VOS;VOV
concede;['concede'];VOS;VOV
conceive;['conceive'];VOS;VOV
concentrate;['concentrate'];VOS;VOV
concern;['concern'];VOS;VOV
concert;['concert'];VOS;VOV
conciliate;['conciliate'];VOS;VOV
conclude;['conclude'];VOS;VOV
concoct;['concoct'];VOS;VOV
concur;['concur'];VOS;VOV
concuss;['concuss'];VOS;VOV
condemn;['condemn'];VOS;VOV
condense;['condense'];VOS;VOV
condescend to;['condescend to'];VOS;VOV
condition;['condition'];VOS;VOV
condole with;['condole with'];VOS;VOV
condone;['condone'];VOS;VOV
conduce to;['conduce to'];VOS;VOV
conduct;['conduct'];VOS;VOV
confederate;['confederate'];VOS;VOV
confer;['confer'];VOS;VOV
confess;['confess'];VOS;VOV
confide;['confide'];VOS;VOV
configure;['configure'];VOS;VOV
confine;['confine'];VOS;VOV
confirm;['confirm'];VOS;VOV
confiscate;['confiscate'];VOS;VOV
conflict avec;['conflict avec'];VOS;VOV
conform;['conform'];VOS;VOV
confound;['confound'];VOS;VOV
confront;['confront'];VOS;VOV
confuse;['confuse'];VOS;VOV
congeal;['congeal'];VOS;VOV
congest;['congest'];VOS;VOV
conglomerate;['conglomerate'];VOS;VOV
congratulate on;['congratulate on'];VOS;VOV
congregate;['congregate'];VOS;VOV
conjecture;['conjecture'];VOS;VOV
conjugate;['conjugate'];VOS;VOV
conjure;['conjure'];VOS;VOV
connect;['connect'];VOS;VOV
connive with;['connive with'];VOS;VOV
connote;['connote'];VOS;VOV
conquer;['conquer'];VOS;VOV
conscript;['conscript'];VOS;VOV
consecrate;['consecrate'];VOS;VOV
consent to;['consent to'];VOS;VOV
conserve;['conserve'];VOS;VOV
consider;['consider'];VOS;VOV
consign;['consign'];VOS;VOV
consist of;['consist of'];VOS;VOV
console;['console'];VOS;VOV
consolidate;['consolidate'];VOS;VOV
consort with;['consort with'];VOS;VOV
conspire;['conspire'];VOS;VOV
constipate;['constipate'];VOS;VOV
constitute;['constitute'];VOS;VOV
constrain;['constrain'];VOS;VOV
constrict;['constrict'];VOS;VOV
construct;['construct'];VOS;VOV
construe;['construe'];VOS;VOV
consult;['consult'];VOS;VOV
consume;['consume'];VOS;VOV
consummate;['consummate'];VOS;VOV
contact;['contact'];VOS;VOV
contain;['contain'];VOS;VOV
contaminate;['contaminate'];VOS;VOV
contemplate;['contemplate'];VOS;VOV
contend;['contend'];VOS;VOV
content with;['content with'];VOS;VOV
contest;['contest'];VOS;VOV
continue;['continue'];VOS;VOV
contort;['contort'];VOS;VOV
contract;['contract'];VOS;VOV
contradict;['contradict'];VOS;VOV
contrast;['contrast'];VOS;VOV
contravene;['contravene'];VOS;VOV
contribute;['contribute'];VOS;VOV
contrive;['contrive'];VOS;VOV
control;['control'];VOS;VOV
convalesce;['convalesce'];VOS;VOV
convene;['convene'];VOS;VOV
converge;['converge'];VOS;VOV
converse;['converse'];VOS;VOV
convert;['convert'];VOS;VOV
convey;['convey'];VOS;VOV
convict of;['convict of'];VOS;VOV
convince of;['convince of'];VOS;VOV
convoke;['convoke'];VOS;VOV
convoy;['convoy'];VOS;VOV
convulse;['convulse'];VOS;VOV
coo;['coo'];VOS;VOV
cook;['cook'];VOS;VOV
cool;['cool'];VOS;VOV
coop up;['coop up'];VOS;VOV
cooperate;['cooperate'];VOS;VOV
coopt;['coopt'];VOS;VOV
coordinate;['coordinate'];VOS;VOV
cop;['cop'];VOS;VOV
cope;['cope'];VOS;VOV
copulate;['copulate'];VOS;VOV
copy;['copy'];VOS;VOV
copyright;['copyright'];VOS;VOV
cordon off;['cordon off'];VOS;VOV
corner;['corner'];VOS;VOV
correct;['correct'];VOS;VOV
correlate;['correlate'];VOS;VOV
correspond;['correspond'];VOS;VOV
corroborate;['corroborate'];VOS;VOV
corrode;['corrode'];VOS;VOV
corrupt;['corrupt'];VOS;VOV
cosh;['cosh'];VOS;VOV
cosset;['cosset'];VOS;VOV
cost ;['cost '];VOS;VOV
cost ;['cost '];VOS;VOV
couch;['couch'];VOS;VOV
cough;['cough'];VOS;VOV
counsel ;['counsel '];VOS;VOV
counsel ;['counsel '];VOS;VOV
count;['count'];VOS;VOV
counter;['counter'];VOS;VOV
counteract;['counteract'];VOS;VOV
counterbalance;['counterbalance'];VOS;VOV
counterfeit;['counterfeit'];VOS;VOV
countersign;['countersign'];VOS;VOV
couple;['couple'];VOS;VOV
court;['court'];VOS;VOV
court-martial ;['court-martial '];VOS;VOV
court-martial ;['court-martial '];VOS;VOV
cover;['cover'];VOS;VOV
covet;['covet'];VOS;VOV
cow;['cow'];VOS;VOV
cower;['cower'];VOS;VOV
crack;['crack'];VOS;VOV
crackle;['crackle'];VOS;VOV
cradle;['cradle'];VOS;VOV
cram;['cram'];VOS;VOV
crane one's neck;['crane one's neck'];VOS;VOV
crash;['crash'];VOS;VOV
crave;['crave'];VOS;VOV
crawl;['crawl'];VOS;VOV
creak;['creak'];VOS;VOV
cream;['cream'];VOS;VOV
crease;['crease'];VOS;VOV
create;['create'];VOS;VOV
credit;['credit'];VOS;VOV
creep;['creep'];VOS;VOV
cremate;['cremate'];VOS;VOV
crew;['crew'];VOS;VOV
crib from;['crib from'];VOS;VOV
cringe;['cringe'];VOS;VOV
crinkle;['crinkle'];VOS;VOV
cripple;['cripple'];VOS;VOV
crisscross ;['crisscross '];VOS;VOV
criss-cross ;['criss-cross '];VOS;VOV
criticize ;['criticize '];VOS;VOV
criticise ;['criticise '];VOS;VOV
croak;['croak'];VOS;VOV
crook;['crook'];VOS;VOV
croon;['croon'];VOS;VOV
crop;['crop'];VOS;VOV
cross;['cross'];VOS;VOV
cross-check;['cross-check'];VOS;VOV
cross-examine;['cross-examine'];VOS;VOV
cross-question;['cross-question'];VOS;VOV
cross-reference;['cross-reference'];VOS;VOV
crossbreed;['crossbreed'];VOS;VOV
crouch down;['crouch down'];VOS;VOV
crow;['crow'];VOS;VOV
crowd;['crowd'];VOS;VOV
crown;['crown'];VOS;VOV
crucify;['crucify'];VOS;VOV
cruise;['cruise'];VOS;VOV
crumble;['crumble'];VOS;VOV
crumple;['crumple'];VOS;VOV
crunch;['crunch'];VOS;VOV
crusade;['crusade'];VOS;VOV
crush;['crush'];VOS;VOV
crust;['crust'];VOS;VOV
cry;['cry'];VOS;VOV
crystallize ;['crystallize '];VOS;VOV
crystallise ;['crystallise '];VOS;VOV
cube;['cube'];VOS;VOV
cuddle;['cuddle'];VOS;VOV
cuff;['cuff'];VOS;VOV
culminate in;['culminate in'];VOS;VOV
cultivate;['cultivate'];VOS;VOV
cup one's hands;['cup one's hands'];VOS;VOV
curb;['curb'];VOS;VOV
curdle;['curdle'];VOS;VOV
cure of;['cure of'];VOS;VOV
curl;['curl'];VOS;VOV
curse;['curse'];VOS;VOV
curtail;['curtail'];VOS;VOV
curve;['curve'];VOS;VOV
cushion;['cushion'];VOS;VOV
customize ;['customize '];VOS;VOV
customise ;['customise '];VOS;VOV
cut;['cut'];VOS;VOV
cycle;['cycle'];VOS;VOV
dab;['dab'];VOS;VOV
dabble;['dabble'];VOS;VOV
dam;['dam'];VOS;VOV
damage;['damage'];VOS;VOV
damn;['damn'];VOS;VOV
damp;['damp'];VOS;VOV
dampen;['dampen'];VOS;VOV
dance;['dance'];VOS;VOV
dangle;['dangle'];VOS;VOV
dapple;['dapple'];VOS;VOV
dare;['dare'];VOS;VOV
darken;['darken'];VOS;VOV
darn;['darn'];VOS;VOV
dart;['dart'];VOS;VOV
dash;['dash'];VOS;VOV
date;['date'];VOS;VOV
daub;['daub'];VOS;VOV
daunt;['daunt'];VOS;VOV
dawn;['dawn'];VOS;VOV
daydream ;['daydream '];VOS;VOV
daydream ;['daydream '];VOS;VOV
daze;['daze'];VOS;VOV
dazzle;['dazzle'];VOS;VOV
deactivate;['deactivate'];VOS;VOV
deaden;['deaden'];VOS;VOV
deafen;['deafen'];VOS;VOV
deal;['deal'];VOS;VOV
debar;['debar'];VOS;VOV
debase;['debase'];VOS;VOV
debate;['debate'];VOS;VOV
debauch;['debauch'];VOS;VOV
debit;['debit'];VOS;VOV
debrief;['debrief'];VOS;VOV
debug;['debug'];VOS;VOV
debunk;['debunk'];VOS;VOV
decamp;['decamp'];VOS;VOV
decant;['decant'];VOS;VOV
decapitate;['decapitate'];VOS;VOV
decay;['decay'];VOS;VOV
decease;['decease'];VOS;VOV
deceive;['deceive'];VOS;VOV
decelerate;['decelerate'];VOS;VOV
decentralize ;['decentralize '];VOS;VOV
decentralise ;['decentralise '];VOS;VOV
decide;['decide'];VOS;VOV
decimate;['decimate'];VOS;VOV
decipher;['decipher'];VOS;VOV
declaim;['declaim'];VOS;VOV
declare;['declare'];VOS;VOV
declassify;['declassify'];VOS;VOV
decline;['decline'];VOS;VOV
declutch;['declutch'];VOS;VOV
decode;['decode'];VOS;VOV
decompose;['decompose'];VOS;VOV
decontaminate;['decontaminate'];VOS;VOV
decontrol;['decontrol'];VOS;VOV
decorate;['decorate'];VOS;VOV
decorticate;['decorticate'];VOS;VOV
decoy;['decoy'];VOS;VOV
decrease;['decrease'];VOS;VOV
decree;['decree'];VOS;VOV
decry;['decry'];VOS;VOV
dedicate;['dedicate'];VOS;VOV
deduce;['deduce'];VOS;VOV
deduct;['deduct'];VOS;VOV
deepen;['deepen'];VOS;VOV
deface;['deface'];VOS;VOV
defame;['defame'];VOS;VOV
default;['default'];VOS;VOV
defeat;['defeat'];VOS;VOV
defect;['defect'];VOS;VOV
defend;['defend'];VOS;VOV
defer;['defer'];VOS;VOV
defile;['defile'];VOS;VOV
define;['define'];VOS;VOV
deflate;['deflate'];VOS;VOV
deflect;['deflect'];VOS;VOV
deflower;['deflower'];VOS;VOV
defoliate;['defoliate'];VOS;VOV
deforest;['deforest'];VOS;VOV
deform;['deform'];VOS;VOV
defraud;['defraud'];VOS;VOV
defray;['defray'];VOS;VOV
defreeze;['defreeze'];VOS;VOV
defrost;['defrost'];VOS;VOV
defuse;['defuse'];VOS;VOV
defy;['defy'];VOS;VOV
degenerate;['degenerate'];VOS;VOV
degrade;['degrade'];VOS;VOV
dehumanize ;['dehumanize '];VOS;VOV
dehumanise ;['dehumanise '];VOS;VOV
dehydrate;['dehydrate'];VOS;VOV
deify;['deify'];VOS;VOV
deign;['deign'];VOS;VOV
deject;['deject'];VOS;VOV
delay;['delay'];VOS;VOV
delegate;['delegate'];VOS;VOV
delete;['delete'];VOS;VOV
deliberate;['deliberate'];VOS;VOV
delight;['delight'];VOS;VOV
delimit;['delimit'];VOS;VOV
delineate;['delineate'];VOS;VOV
deliver;['deliver'];VOS;VOV
delude;['delude'];VOS;VOV
delve into;['delve into'];VOS;VOV
demagnetize ;['demagnetize '];VOS;VOV
demagnetise ;['demagnetise '];VOS;VOV
demand;['demand'];VOS;VOV
demilitarise ;['demilitarise '];VOS;VOV
demilitarize ;['demilitarize '];VOS;VOV
demist;['demist'];VOS;VOV
demobilize ;['demobilize '];VOS;VOV
demobilise ;['demobilise '];VOS;VOV
democratize ;['democratize '];VOS;VOV
democratise ;['democratise '];VOS;VOV
demolish;['demolish'];VOS;VOV
demonstrate;['demonstrate'];VOS;VOV
demoralize ;['demoralize '];VOS;VOV
demoralise ;['demoralise '];VOS;VOV
demote;['demote'];VOS;VOV
demur;['demur'];VOS;VOV
denationalize ;['denationalize '];VOS;VOV
denationalise ;['denationalise '];VOS;VOV
denature;['denature'];VOS;VOV
denigrate;['denigrate'];VOS;VOV
denominate;['denominate'];VOS;VOV
denote;['denote'];VOS;VOV
denounce;['denounce'];VOS;VOV
dent;['dent'];VOS;VOV
denude;['denude'];VOS;VOV
deny;['deny'];VOS;VOV
deodorize ;['deodorize '];VOS;VOV
deodorise ;['deodorise '];VOS;VOV
depart;['depart'];VOS;VOV
depend on;['depend on'];VOS;VOV
depict;['depict'];VOS;VOV
deplete;['deplete'];VOS;VOV
deplore;['deplore'];VOS;VOV
deploy;['deploy'];VOS;VOV
depopulate;['depopulate'];VOS;VOV
deport;['deport'];VOS;VOV
depose;['depose'];VOS;VOV
deposit;['deposit'];VOS;VOV
deprave;['deprave'];VOS;VOV
deprecate;['deprecate'];VOS;VOV
depreciate;['depreciate'];VOS;VOV
depress;['depress'];VOS;VOV
deprive of;['deprive of'];VOS;VOV
depute;['depute'];VOS;VOV
deputize for ;['deputize for '];VOS;VOV
deputise for ;['deputise for '];VOS;VOV
derail;['derail'];VOS;VOV
deride;['deride'];VOS;VOV
derive from;['derive from'];VOS;VOV
derogate;['derogate'];VOS;VOV
descend;['descend'];VOS;VOV
describe;['describe'];VOS;VOV
desecrate;['desecrate'];VOS;VOV
desegregate;['desegregate'];VOS;VOV
desensitize ;['desensitize '];VOS;VOV
desensitise ;['desensitise '];VOS;VOV
desert;['desert'];VOS;VOV
deserve;['deserve'];VOS;VOV
design;['design'];VOS;VOV
designate;['designate'];VOS;VOV
desire;['desire'];VOS;VOV
despair;['despair'];VOS;VOV
despatch;['despatch'];VOS;VOV
despise;['despise'];VOS;VOV
destine;['destine'];VOS;VOV
destroy;['destroy'];VOS;VOV
destruct;['destruct'];VOS;VOV
detach;['detach'];VOS;VOV
detail;['detail'];VOS;VOV
detain;['detain'];VOS;VOV
detect;['detect'];VOS;VOV
deter;['deter'];VOS;VOV
deteriorate;['deteriorate'];VOS;VOV
determine;['determine'];VOS;VOV
detest;['detest'];VOS;VOV
dethrone;['dethrone'];VOS;VOV
detonate;['detonate'];VOS;VOV
devalue;['devalue'];VOS;VOV
devastate;['devastate'];VOS;VOV
develop;['develop'];VOS;VOV
deviate from;['deviate from'];VOS;VOV
devise;['devise'];VOS;VOV
devitalize ;['devitalize '];VOS;VOV
devitalise ;['devitalise '];VOS;VOV
devolve;['devolve'];VOS;VOV
devote to;['devote to'];VOS;VOV
devour;['devour'];VOS;VOV
diagnose;['diagnose'];VOS;VOV
dial ;['dial '];VOS;VOV
dial ;['dial '];VOS;VOV
dictate;['dictate'];VOS;VOV
die;['die'];VOS;VOV
diet;['diet'];VOS;VOV
differ;['differ'];VOS;VOV
differentiate;['differentiate'];VOS;VOV
diffuse;['diffuse'];VOS;VOV
dig;['dig'];VOS;VOV
digest;['digest'];VOS;VOV
digitize ;['digitize '];VOS;VOV
digitise ;['digitise '];VOS;VOV
dignify;['dignify'];VOS;VOV
digress;['digress'];VOS;VOV
dilate;['dilate'];VOS;VOV
dillydally;['dillydally'];VOS;VOV
dilute;['dilute'];VOS;VOV
dim;['dim'];VOS;VOV
diminish;['diminish'];VOS;VOV
dine;['dine'];VOS;VOV
dip;['dip'];VOS;VOV
direct;['direct'];VOS;VOV
dirty;['dirty'];VOS;VOV
disable;['disable'];VOS;VOV
disabuse;['disabuse'];VOS;VOV
disadvantage;['disadvantage'];VOS;VOV
disagree;['disagree'];VOS;VOV
disappear;['disappear'];VOS;VOV
disappoint;['disappoint'];VOS;VOV
disapprove of;['disapprove of'];VOS;VOV
disarm;['disarm'];VOS;VOV
disarrange;['disarrange'];VOS;VOV
disassemble;['disassemble'];VOS;VOV
disavow;['disavow'];VOS;VOV
disband;['disband'];VOS;VOV
disbelieve;['disbelieve'];VOS;VOV
disburse;['disburse'];VOS;VOV
discard;['discard'];VOS;VOV
discern;['discern'];VOS;VOV
discharge;['discharge'];VOS;VOV
discipline;['discipline'];VOS;VOV
disclaim;['disclaim'];VOS;VOV
disclose;['disclose'];VOS;VOV
discolour ;['discolour '];VOS;VOV
discolor ;['discolor '];VOS;VOV
discomfit;['discomfit'];VOS;VOV
disconnect;['disconnect'];VOS;VOV
discontinue;['discontinue'];VOS;VOV
discount;['discount'];VOS;VOV
discourage;['discourage'];VOS;VOV
discover;['discover'];VOS;VOV
discredit;['discredit'];VOS;VOV
discriminate;['discriminate'];VOS;VOV
discuss;['discuss'];VOS;VOV
disdain;['disdain'];VOS;VOV
disembark;['disembark'];VOS;VOV
disengage;['disengage'];VOS;VOV
disentangle;['disentangle'];VOS;VOV
disfigure;['disfigure'];VOS;VOV
disgorge;['disgorge'];VOS;VOV
disgrace;['disgrace'];VOS;VOV
disguise;['disguise'];VOS;VOV
disgust;['disgust'];VOS;VOV
dish;['dish'];VOS;VOV
dishonour ;['dishonour '];VOS;VOV
dishonor ;['dishonor '];VOS;VOV
disillusion;['disillusion'];VOS;VOV
disinfect;['disinfect'];VOS;VOV
disinherit;['disinherit'];VOS;VOV
disintegrate;['disintegrate'];VOS;VOV
disinter;['disinter'];VOS;VOV
dislike;['dislike'];VOS;VOV
dislocate;['dislocate'];VOS;VOV
dislodge;['dislodge'];VOS;VOV
dismantle;['dismantle'];VOS;VOV
dismast;['dismast'];VOS;VOV
dismay;['dismay'];VOS;VOV
dismember;['dismember'];VOS;VOV
dismiss;['dismiss'];VOS;VOV
dismount;['dismount'];VOS;VOV
disobey;['disobey'];VOS;VOV
disorder;['disorder'];VOS;VOV
disorganize ;['disorganize '];VOS;VOV
disorganise ;['disorganise '];VOS;VOV
disorientate;['disorientate'];VOS;VOV
disown;['disown'];VOS;VOV
disparage;['disparage'];VOS;VOV
dispatch;['dispatch'];VOS;VOV
dispel;['dispel'];VOS;VOV
dispense;['dispense'];VOS;VOV
disperse;['disperse'];VOS;VOV
dispirit;['dispirit'];VOS;VOV
displace;['displace'];VOS;VOV
display;['display'];VOS;VOV
displease;['displease'];VOS;VOV
dispose;['dispose'];VOS;VOV
dispossess;['dispossess'];VOS;VOV
disprove;['disprove'];VOS;VOV
dispute;['dispute'];VOS;VOV
disqualify;['disqualify'];VOS;VOV
disregard;['disregard'];VOS;VOV
disrobe;['disrobe'];VOS;VOV
disrupt;['disrupt'];VOS;VOV
dissatisfy;['dissatisfy'];VOS;VOV
dissect;['dissect'];VOS;VOV
dissemble;['dissemble'];VOS;VOV
disseminate;['disseminate'];VOS;VOV
dissent from;['dissent from'];VOS;VOV
dissimulate;['dissimulate'];VOS;VOV
dissociate;['dissociate'];VOS;VOV
dissolve;['dissolve'];VOS;VOV
dissuade from;['dissuade from'];VOS;VOV
distance;['distance'];VOS;VOV
distil ;['distil '];VOS;VOV
distill ;['distill '];VOS;VOV
distinguish;['distinguish'];VOS;VOV
distort;['distort'];VOS;VOV
distract;['distract'];VOS;VOV
distress;['distress'];VOS;VOV
distribute;['distribute'];VOS;VOV
distrust;['distrust'];VOS;VOV
disturb;['disturb'];VOS;VOV
disunite;['disunite'];VOS;VOV
ditch;['ditch'];VOS;VOV
dither;['dither'];VOS;VOV
dive ;['dive '];VOS;VOV
dive ;['dive '];VOS;VOV
diverge;['diverge'];VOS;VOV
diversify;['diversify'];VOS;VOV
divert;['divert'];VOS;VOV
divide;['divide'];VOS;VOV
divorce;['divorce'];VOS;VOV
divulge;['divulge'];VOS;VOV
do;['do'];VOS;VOV
dock;['dock'];VOS;VOV
doctor;['doctor'];VOS;VOV
document;['document'];VOS;VOV
dodge;['dodge'];VOS;VOV
dog;['dog'];VOS;VOV
dole out;['dole out'];VOS;VOV
doll up;['doll up'];VOS;VOV
domesticate;['domesticate'];VOS;VOV
domicile;['domicile'];VOS;VOV
dominate;['dominate'];VOS;VOV
don;['don'];VOS;VOV
donate;['donate'];VOS;VOV
doodle;['doodle'];VOS;VOV
doom;['doom'];VOS;VOV
dope;['dope'];VOS;VOV
dot;['dot'];VOS;VOV
dote;['dote'];VOS;VOV
double;['double'];VOS;VOV
doubt;['doubt'];VOS;VOV
douse;['douse'];VOS;VOV
down;['down'];VOS;VOV
downgrade;['downgrade'];VOS;VOV
download;['download'];VOS;VOV
dowse;['dowse'];VOS;VOV
doze;['doze'];VOS;VOV
draft;['draft'];VOS;VOV
drag;['drag'];VOS;VOV
dragoon;['dragoon'];VOS;VOV
drain;['drain'];VOS;VOV
dramatize ;['dramatize '];VOS;VOV
dramatise ;['dramatise '];VOS;VOV
draw;['draw'];VOS;VOV
drawl;['drawl'];VOS;VOV
dread;['dread'];VOS;VOV
dream ;['dream '];VOS;VOV
dream ;['dream '];VOS;VOV
drench;['drench'];VOS;VOV
dress;['dress'];VOS;VOV
dribble;['dribble'];VOS;VOV
drift;['drift'];VOS;VOV
drill;['drill'];VOS;VOV
drink;['drink'];VOS;VOV
drip;['drip'];VOS;VOV
drive;['drive'];VOS;VOV
drizzle;['drizzle'];VOS;VOV
drone;['drone'];VOS;VOV
droop;['droop'];VOS;VOV
drop;['drop'];VOS;VOV
drown;['drown'];VOS;VOV
drowse;['drowse'];VOS;VOV
drug;['drug'];VOS;VOV
drum;['drum'];VOS;VOV
dry;['dry'];VOS;VOV
dry-clean;['dry-clean'];VOS;VOV
dub;['dub'];VOS;VOV
duck;['duck'];VOS;VOV
dull;['dull'];VOS;VOV
dumbfound;['dumbfound'];VOS;VOV
dump;['dump'];VOS;VOV
dunk;['dunk'];VOS;VOV
dupe;['dupe'];VOS;VOV
duplicate;['duplicate'];VOS;VOV
dust;['dust'];VOS;VOV
dwarf;['dwarf'];VOS;VOV
dwell;['dwell'];VOS;VOV
dwindle;['dwindle'];VOS;VOV
dye;['dye'];VOS;VOV
dynamite;['dynamite'];VOS;VOV
earmark for;['earmark for'];VOS;VOV
earn;['earn'];VOS;VOV
ease;['ease'];VOS;VOV
eat;['eat'];VOS;VOV
eavesdrop;['eavesdrop'];VOS;VOV
ebb;['ebb'];VOS;VOV
echo;['echo'];VOS;VOV
eclipse;['eclipse'];VOS;VOV
economize ;['economize '];VOS;VOV
economise ;['economise '];VOS;VOV
edge;['edge'];VOS;VOV
edit;['edit'];VOS;VOV
educate;['educate'];VOS;VOV
effect;['effect'];VOS;VOV
egg on;['egg on'];VOS;VOV
ejaculate;['ejaculate'];VOS;VOV
eject;['eject'];VOS;VOV
elaborate;['elaborate'];VOS;VOV
elapse;['elapse'];VOS;VOV
elate;['elate'];VOS;VOV
elbow;['elbow'];VOS;VOV
elect;['elect'];VOS;VOV
electrify;['electrify'];VOS;VOV
electrocute;['electrocute'];VOS;VOV
elevate;['elevate'];VOS;VOV
elicit;['elicit'];VOS;VOV
eliminate;['eliminate'];VOS;VOV
elucidate;['elucidate'];VOS;VOV
elude;['elude'];VOS;VOV
emanate from;['emanate from'];VOS;VOV
emancipate;['emancipate'];VOS;VOV
emasculate;['emasculate'];VOS;VOV
embalm;['embalm'];VOS;VOV
embark;['embark'];VOS;VOV
embarrass;['embarrass'];VOS;VOV
embed;['embed'];VOS;VOV
embellish;['embellish'];VOS;VOV
embezzle;['embezzle'];VOS;VOV
embitter;['embitter'];VOS;VOV
embody;['embody'];VOS;VOV
embolden;['embolden'];VOS;VOV
embrace;['embrace'];VOS;VOV
embroider;['embroider'];VOS;VOV
emerge;['emerge'];VOS;VOV
emigrate;['emigrate'];VOS;VOV
emit;['emit'];VOS;VOV
empathize with ;['empathize with '];VOS;VOV
empathise with ;['empathise with '];VOS;VOV
emphasize ;['emphasize '];VOS;VOV
emphasise ;['emphasise '];VOS;VOV
employ;['employ'];VOS;VOV
empower;['empower'];VOS;VOV
empty;['empty'];VOS;VOV
emulate;['emulate'];VOS;VOV
enable;['enable'];VOS;VOV
enact;['enact'];VOS;VOV
enamel ;['enamel '];VOS;VOV
enamel ;['enamel '];VOS;VOV
encash;['encash'];VOS;VOV
enchant;['enchant'];VOS;VOV
enclose;['enclose'];VOS;VOV
encode;['encode'];VOS;VOV
encompass;['encompass'];VOS;VOV
encore;['encore'];VOS;VOV
encounter;['encounter'];VOS;VOV
encourage;['encourage'];VOS;VOV
encumber;['encumber'];VOS;VOV
end;['end'];VOS;VOV
endanger;['endanger'];VOS;VOV
endear;['endear'];VOS;VOV
endeavour ;['endeavour '];VOS;VOV
endeavor ;['endeavor '];VOS;VOV
endorse;['endorse'];VOS;VOV
endow;['endow'];VOS;VOV
endure;['endure'];VOS;VOV
energize ;['energize '];VOS;VOV
energise ;['energise '];VOS;VOV
enervate;['enervate'];VOS;VOV
enfold;['enfold'];VOS;VOV
enforce;['enforce'];VOS;VOV
engage;['engage'];VOS;VOV
engender;['engender'];VOS;VOV
engineer;['engineer'];VOS;VOV
engrave;['engrave'];VOS;VOV
engulf;['engulf'];VOS;VOV
enjoin;['enjoin'];VOS;VOV
enjoy;['enjoy'];VOS;VOV
enlarge;['enlarge'];VOS;VOV
enlighten;['enlighten'];VOS;VOV
enlist;['enlist'];VOS;VOV
enliven;['enliven'];VOS;VOV
ennoble;['ennoble'];VOS;VOV
enquire;['enquire'];VOS;VOV
enrage;['enrage'];VOS;VOV
enrich;['enrich'];VOS;VOV
enrol ;['enrol '];VOS;VOV
enroll ;['enroll '];VOS;VOV
enshrine;['enshrine'];VOS;VOV
enslave;['enslave'];VOS;VOV
ensue;['ensue'];VOS;VOV
ensure;['ensure'];VOS;VOV
entail;['entail'];VOS;VOV
entangle;['entangle'];VOS;VOV
enter;['enter'];VOS;VOV
entertain;['entertain'];VOS;VOV
enthral ;['enthral '];VOS;VOV
enthrall ;['enthrall '];VOS;VOV
enthuse;['enthuse'];VOS;VOV
entice;['entice'];VOS;VOV
entitle;['entitle'];VOS;VOV
entrap;['entrap'];VOS;VOV
entreat;['entreat'];VOS;VOV
entrust with;['entrust with'];VOS;VOV
entwine;['entwine'];VOS;VOV
enumerate;['enumerate'];VOS;VOV
enunciate;['enunciate'];VOS;VOV
envelop;['envelop'];VOS;VOV
envenom;['envenom'];VOS;VOV
envisage;['envisage'];VOS;VOV
envy;['envy'];VOS;VOV
epitomize ;['epitomize '];VOS;VOV
epitomise ;['epitomise '];VOS;VOV
equal ;['equal '];VOS;VOV
equal ;['equal '];VOS;VOV
equalize ;['equalize '];VOS;VOV
equalise ;['equalise '];VOS;VOV
equate;['equate'];VOS;VOV
equilibrate;['equilibrate'];VOS;VOV
equip;['equip'];VOS;VOV
equivocate;['equivocate'];VOS;VOV
eradicate;['eradicate'];VOS;VOV
erase;['erase'];VOS;VOV
erect;['erect'];VOS;VOV
erode;['erode'];VOS;VOV
err;['err'];VOS;VOV
erupt;['erupt'];VOS;VOV
escalate;['escalate'];VOS;VOV
escape;['escape'];VOS;VOV
escort;['escort'];VOS;VOV
establish;['establish'];VOS;VOV
esteem;['esteem'];VOS;VOV
estimate;['estimate'];VOS;VOV
eulogize ;['eulogize '];VOS;VOV
eulogise ;['eulogise '];VOS;VOV
evacuate;['evacuate'];VOS;VOV
evade;['evade'];VOS;VOV
evaluate;['evaluate'];VOS;VOV
evangelize ;['evangelize '];VOS;VOV
evangelise ;['evangelise '];VOS;VOV
evaporate;['evaporate'];VOS;VOV
even;['even'];VOS;VOV
evict;['evict'];VOS;VOV
evince;['evince'];VOS;VOV
evoke;['evoke'];VOS;VOV
evolve;['evolve'];VOS;VOV
exacerbate;['exacerbate'];VOS;VOV
exact;['exact'];VOS;VOV
exaggerate;['exaggerate'];VOS;VOV
exalt;['exalt'];VOS;VOV
examine;['examine'];VOS;VOV
exasperate;['exasperate'];VOS;VOV
