Label;Split;Style;Tags
communicating;['communicating'];AN;ANINGV
communing;['communing'];AN;ANINGV
commuting;['commuting'];AN;ANINGV
compacting;['compacting'];AN;ANINGV
comparing;['comparing'];AN;ANINGV
compartmentalizing;['compartmentalizing'];AN;ANINGV
compelling;['compelling'];AN;ANINGV
compensating;['compensating'];AN;ANINGV
competing;['competing'];AN;ANINGV
compiling;['compiling'];AN;ANINGV
complaining;['complaining'];AN;ANINGV
complementing;['complementing'];AN;ANINGV
completing;['completing'];AN;ANINGV
complicating;['complicating'];AN;ANINGV
complimenting;['complimenting'];AN;ANINGV
complying;['complying'];AN;ANINGV
composing;['composing'];AN;ANINGV
composting;['composting'];AN;ANINGV
compounding;['compounding'];AN;ANINGV
comprehending;['comprehending'];AN;ANINGV
compressing;['compressing'];AN;ANINGV
comprising;['comprising'];AN;ANINGV
compromising;['compromising'];AN;ANINGV
computerizing;['computerizing'];AN;ANINGV
computing;['computing'];AN;ANINGV
concatenating;['concatenating'];AN;ANINGV
concealing;['concealing'];AN;ANINGV
conceding;['conceding'];AN;ANINGV
conceiving;['conceiving'];AN;ANINGV
concentrating;['concentrating'];AN;ANINGV
concerning;['concerning'];AN;ANINGV
conciliating;['conciliating'];AN;ANINGV
concluding;['concluding'];AN;ANINGV
concocting;['concocting'];AN;ANINGV
concurring;['concurring'];AN;ANINGV
concussing;['concussing'];AN;ANINGV
condemning;['condemning'];AN;ANINGV
condensing;['condensing'];AN;ANINGV
condescending;['condescending'];AN;ANINGV
conditioning;['conditioning'];AN;ANINGV
condoling;['condoling'];AN;ANINGV
condoning;['condoning'];AN;ANINGV
conducing;['conducing'];AN;ANINGV
conducting;['conducting'];AN;ANINGV
confederating;['confederating'];AN;ANINGV
conferring;['conferring'];AN;ANINGV
confessing;['confessing'];AN;ANINGV
confiding;['confiding'];AN;ANINGV
configuring;['configuring'];AN;ANINGV
confining;['confining'];AN;ANINGV
confirming;['confirming'];AN;ANINGV
confiscating;['confiscating'];AN;ANINGV
conflicting;['conflicting'];AN;ANINGV
conforming;['conforming'];AN;ANINGV
confounding;['confounding'];AN;ANINGV
confronting;['confronting'];AN;ANINGV
confusing;['confusing'];AN;ANINGV
congealing;['congealing'];AN;ANINGV
congesting;['congesting'];AN;ANINGV
conglomerating;['conglomerating'];AN;ANINGV
congratulating;['congratulating'];AN;ANINGV
congregating;['congregating'];AN;ANINGV
conjecturing;['conjecturing'];AN;ANINGV
conjugating;['conjugating'];AN;ANINGV
conjuring;['conjuring'];AN;ANINGV
connecting;['connecting'];AN;ANINGV
conniving;['conniving'];AN;ANINGV
connoting;['connoting'];AN;ANINGV
conquering;['conquering'];AN;ANINGV
conscripting;['conscripting'];AN;ANINGV
consecrating;['consecrating'];AN;ANINGV
consenting;['consenting'];AN;ANINGV
conserving;['conserving'];AN;ANINGV
considering;['considering'];AN;ANINGV
consigning;['consigning'];AN;ANINGV
consisting;['consisting'];AN;ANINGV
consolidating;['consolidating'];AN;ANINGV
consoling;['consoling'];AN;ANINGV
consorting;['consorting'];AN;ANINGV
conspiring;['conspiring'];AN;ANINGV
constipating;['constipating'];AN;ANINGV
constituting;['constituting'];AN;ANINGV
constraining;['constraining'];AN;ANINGV
constricting;['constricting'];AN;ANINGV
constructing;['constructing'];AN;ANINGV
construing;['construing'];AN;ANINGV
consulting;['consulting'];AN;ANINGV
consuming;['consuming'];AN;ANINGV
consummating;['consummating'];AN;ANINGV
contacting;['contacting'];AN;ANINGV
containing;['containing'];AN;ANINGV
contaminating;['contaminating'];AN;ANINGV
contemplating;['contemplating'];AN;ANINGV
contending;['contending'];AN;ANINGV
contenting;['contenting'];AN;ANINGV
contesting;['contesting'];AN;ANINGV
continuing;['continuing'];AN;ANINGV
contorting;['contorting'];AN;ANINGV
contracting;['contracting'];AN;ANINGV
contradicting;['contradicting'];AN;ANINGV
contrasting;['contrasting'];AN;ANINGV
contravening;['contravening'];AN;ANINGV
contributing;['contributing'];AN;ANINGV
contriving;['contriving'];AN;ANINGV
controlling;['controlling'];AN;ANINGV
convalescing;['convalescing'];AN;ANINGV
convening;['convening'];AN;ANINGV
converging;['converging'];AN;ANINGV
conversing;['conversing'];AN;ANINGV
converting;['converting'];AN;ANINGV
conveying;['conveying'];AN;ANINGV
convicting;['convicting'];AN;ANINGV
convincing;['convincing'];AN;ANINGV
convoking;['convoking'];AN;ANINGV
convoying;['convoying'];AN;ANINGV
convulsing;['convulsing'];AN;ANINGV
cooing;['cooing'];AN;ANINGV
cooking;['cooking'];AN;ANINGV
cooling;['cooling'];AN;ANINGV
cooperating;['cooperating'];AN;ANINGV
cooping;['cooping'];AN;ANINGV
coopting;['coopting'];AN;ANINGV
coordinating;['coordinating'];AN;ANINGV
coping;['coping'];AN;ANINGV
copping;['copping'];AN;ANINGV
copulating;['copulating'];AN;ANINGV
copying;['copying'];AN;ANINGV
copyrighting;['copyrighting'];AN;ANINGV
cordoning;['cordoning'];AN;ANINGV
cornering;['cornering'];AN;ANINGV
correcting;['correcting'];AN;ANINGV
correlating;['correlating'];AN;ANINGV
corresponding;['corresponding'];AN;ANINGV
corroborating;['corroborating'];AN;ANINGV
corroding;['corroding'];AN;ANINGV
corrupting;['corrupting'];AN;ANINGV
coshing;['coshing'];AN;ANINGV
cosseting;['cosseting'];AN;ANINGV
costing;['costing'];AN;ANINGV
costing;['costing'];AN;ANINGV
couching;['couching'];AN;ANINGV
coughing;['coughing'];AN;ANINGV
counselling;['counselling'];AN;ANINGV
counselling;['counselling'];AN;ANINGV
counteracting;['counteracting'];AN;ANINGV
counterbalancing;['counterbalancing'];AN;ANINGV
counterfeiting;['counterfeiting'];AN;ANINGV
countering;['countering'];AN;ANINGV
countersigning;['countersigning'];AN;ANINGV
counting;['counting'];AN;ANINGV
coupling;['coupling'];AN;ANINGV
courting;['courting'];AN;ANINGV
covering;['covering'];AN;ANINGV
coveting;['coveting'];AN;ANINGV
cowering;['cowering'];AN;ANINGV
cowing;['cowing'];AN;ANINGV
cracking;['cracking'];AN;ANINGV
crackling;['crackling'];AN;ANINGV
cradling;['cradling'];AN;ANINGV
cramming;['cramming'];AN;ANINGV
craning;['craning'];AN;ANINGV
crashing;['crashing'];AN;ANINGV
craving;['craving'];AN;ANINGV
crawling;['crawling'];AN;ANINGV
creaking;['creaking'];AN;ANINGV
creaming;['creaming'];AN;ANINGV
creasing;['creasing'];AN;ANINGV
creating;['creating'];AN;ANINGV
crediting;['crediting'];AN;ANINGV
creeping;['creeping'];AN;ANINGV
cremating;['cremating'];AN;ANINGV
crewing;['crewing'];AN;ANINGV
cribbing;['cribbing'];AN;ANINGV
cringing;['cringing'];AN;ANINGV
crinkling;['crinkling'];AN;ANINGV
crippling;['crippling'];AN;ANINGV
crisscrossing;['crisscrossing'];AN;ANINGV
criticizing;['criticizing'];AN;ANINGV
croaking;['croaking'];AN;ANINGV
crooking;['crooking'];AN;ANINGV
crooning;['crooning'];AN;ANINGV
cropping;['cropping'];AN;ANINGV
crossbreeding;['crossbreeding'];AN;ANINGV
crossing;['crossing'];AN;ANINGV
crouching;['crouching'];AN;ANINGV
crowding;['crowding'];AN;ANINGV
crowing;['crowing'];AN;ANINGV
crowning;['crowning'];AN;ANINGV
crucifying;['crucifying'];AN;ANINGV
cruising;['cruising'];AN;ANINGV
crumbling;['crumbling'];AN;ANINGV
crumpling;['crumpling'];AN;ANINGV
crunching;['crunching'];AN;ANINGV
crusading;['crusading'];AN;ANINGV
crushing;['crushing'];AN;ANINGV
crusting;['crusting'];AN;ANINGV
crying;['crying'];AN;ANINGV
crystallizing;['crystallizing'];AN;ANINGV
cubing;['cubing'];AN;ANINGV
cuddling;['cuddling'];AN;ANINGV
cuffing;['cuffing'];AN;ANINGV
culminating;['culminating'];AN;ANINGV
cultivating;['cultivating'];AN;ANINGV
cupping;['cupping'];AN;ANINGV
curbing;['curbing'];AN;ANINGV
curdling;['curdling'];AN;ANINGV
curing;['curing'];AN;ANINGV
curling;['curling'];AN;ANINGV
cursing;['cursing'];AN;ANINGV
curtailing;['curtailing'];AN;ANINGV
curving;['curving'];AN;ANINGV
cushioning;['cushioning'];AN;ANINGV
customizing;['customizing'];AN;ANINGV
cutting;['cutting'];AN;ANINGV
cycling;['cycling'];AN;ANINGV
dabbing;['dabbing'];AN;ANINGV
dabbling;['dabbling'];AN;ANINGV
damaging;['damaging'];AN;ANINGV
damming;['damming'];AN;ANINGV
damning;['damning'];AN;ANINGV
dampening;['dampening'];AN;ANINGV
damping;['damping'];AN;ANINGV
dancing;['dancing'];AN;ANINGV
dangling;['dangling'];AN;ANINGV
dappling;['dappling'];AN;ANINGV
daring;['daring'];AN;ANINGV
darkening;['darkening'];AN;ANINGV
darning;['darning'];AN;ANINGV
darting;['darting'];AN;ANINGV
dashing;['dashing'];AN;ANINGV
dating;['dating'];AN;ANINGV
daubing;['daubing'];AN;ANINGV
daunting;['daunting'];AN;ANINGV
dawning;['dawning'];AN;ANINGV
daydream;['daydream'];AN;ANINGV
daydream;['daydream'];AN;ANINGV
dazing;['dazing'];AN;ANINGV
dazzling;['dazzling'];AN;ANINGV
deactivating;['deactivating'];AN;ANINGV
deadening;['deadening'];AN;ANINGV
deafening;['deafening'];AN;ANINGV
dealing;['dealing'];AN;ANINGV
debarring;['debarring'];AN;ANINGV
debasing;['debasing'];AN;ANINGV
debating;['debating'];AN;ANINGV
debauching;['debauching'];AN;ANINGV
debiting;['debiting'];AN;ANINGV
debriefing;['debriefing'];AN;ANINGV
debugging;['debugging'];AN;ANINGV
debunking;['debunking'];AN;ANINGV
decamping;['decamping'];AN;ANINGV
decanting;['decanting'];AN;ANINGV
decapitating;['decapitating'];AN;ANINGV
decaying;['decaying'];AN;ANINGV
deceasing;['deceasing'];AN;ANINGV
deceiving;['deceiving'];AN;ANINGV
decelerating;['decelerating'];AN;ANINGV
decentralizing;['decentralizing'];AN;ANINGV
deciding;['deciding'];AN;ANINGV
decimating;['decimating'];AN;ANINGV
deciphering;['deciphering'];AN;ANINGV
declaiming;['declaiming'];AN;ANINGV
declaring;['declaring'];AN;ANINGV
declassifying;['declassifying'];AN;ANINGV
declining;['declining'];AN;ANINGV
declutching;['declutching'];AN;ANINGV
decoding;['decoding'];AN;ANINGV
decomposing;['decomposing'];AN;ANINGV
decontaminating;['decontaminating'];AN;ANINGV
decontrolling;['decontrolling'];AN;ANINGV
decorating;['decorating'];AN;ANINGV
decorticating;['decorticating'];AN;ANINGV
decoying;['decoying'];AN;ANINGV
decreasing;['decreasing'];AN;ANINGV
decreeing;['decreeing'];AN;ANINGV
decrying;['decrying'];AN;ANINGV
dedicating;['dedicating'];AN;ANINGV
deducing;['deducing'];AN;ANINGV
deducting;['deducting'];AN;ANINGV
deepening;['deepening'];AN;ANINGV
defacing;['defacing'];AN;ANINGV
defaming;['defaming'];AN;ANINGV
defaulting;['defaulting'];AN;ANINGV
defeating;['defeating'];AN;ANINGV
defecting;['defecting'];AN;ANINGV
defending;['defending'];AN;ANINGV
deferring;['deferring'];AN;ANINGV
defiling;['defiling'];AN;ANINGV
defining;['defining'];AN;ANINGV
deflating;['deflating'];AN;ANINGV
deflecting;['deflecting'];AN;ANINGV
deflowering;['deflowering'];AN;ANINGV
defoliating;['defoliating'];AN;ANINGV
deforesting;['deforesting'];AN;ANINGV
deforming;['deforming'];AN;ANINGV
defrauding;['defrauding'];AN;ANINGV
defraying;['defraying'];AN;ANINGV
defrosting;['defrosting'];AN;ANINGV
defying;['defying'];AN;ANINGV
degenerating;['degenerating'];AN;ANINGV
degrading;['degrading'];AN;ANINGV
dehumanizing;['dehumanizing'];AN;ANINGV
dehydrating;['dehydrating'];AN;ANINGV
deifying;['deifying'];AN;ANINGV
deigning;['deigning'];AN;ANINGV
dejecting;['dejecting'];AN;ANINGV
delaying;['delaying'];AN;ANINGV
deleting;['deleting'];AN;ANINGV
deliberating;['deliberating'];AN;ANINGV
delighting;['delighting'];AN;ANINGV
delineating;['delineating'];AN;ANINGV
delivering;['delivering'];AN;ANINGV
deluding;['deluding'];AN;ANINGV
delving;['delving'];AN;ANINGV
demagnetizing;['demagnetizing'];AN;ANINGV
demanding;['demanding'];AN;ANINGV
demilitarizing;['demilitarizing'];AN;ANINGV
demisting;['demisting'];AN;ANINGV
demobilizing;['demobilizing'];AN;ANINGV
democratizing;['democratizing'];AN;ANINGV
demolishing;['demolishing'];AN;ANINGV
demonstrating;['demonstrating'];AN;ANINGV
demoralizing;['demoralizing'];AN;ANINGV
demoting;['demoting'];AN;ANINGV
demurring;['demurring'];AN;ANINGV
denationalizing;['denationalizing'];AN;ANINGV
denigrating;['denigrating'];AN;ANINGV
denominating;['denominating'];AN;ANINGV
denoting;['denoting'];AN;ANINGV
denouncing;['denouncing'];AN;ANINGV
denting;['denting'];AN;ANINGV
denuding;['denuding'];AN;ANINGV
denying;['denying'];AN;ANINGV
deodorizing;['deodorizing'];AN;ANINGV
departing;['departing'];AN;ANINGV
depending;['depending'];AN;ANINGV
depicting;['depicting'];AN;ANINGV
depleting;['depleting'];AN;ANINGV
deploring;['deploring'];AN;ANINGV
deploying;['deploying'];AN;ANINGV
depopulating;['depopulating'];AN;ANINGV
deporting;['deporting'];AN;ANINGV
deposing;['deposing'];AN;ANINGV
depositing;['depositing'];AN;ANINGV
depraving;['depraving'];AN;ANINGV
deprecating;['deprecating'];AN;ANINGV
depreciating;['depreciating'];AN;ANINGV
depressing;['depressing'];AN;ANINGV
depriving;['depriving'];AN;ANINGV
deputing;['deputing'];AN;ANINGV
deputizing;['deputizing'];AN;ANINGV
derailing;['derailing'];AN;ANINGV
deriding;['deriding'];AN;ANINGV
deriving;['deriving'];AN;ANINGV
derogating;['derogating'];AN;ANINGV
descending;['descending'];AN;ANINGV
describing;['describing'];AN;ANINGV
desecrating;['desecrating'];AN;ANINGV
desegregating;['desegregating'];AN;ANINGV
desensitizing;['desensitizing'];AN;ANINGV
deserting;['deserting'];AN;ANINGV
deserving;['deserving'];AN;ANINGV
designating;['designating'];AN;ANINGV
designing;['designing'];AN;ANINGV
desiring;['desiring'];AN;ANINGV
despairing;['despairing'];AN;ANINGV
despatching;['despatching'];AN;ANINGV
despising;['despising'];AN;ANINGV
destining;['destining'];AN;ANINGV
destroying;['destroying'];AN;ANINGV
destructing;['destructing'];AN;ANINGV
detaching;['detaching'];AN;ANINGV
detailing;['detailing'];AN;ANINGV
detaining;['detaining'];AN;ANINGV
detecting;['detecting'];AN;ANINGV
deteriorating;['deteriorating'];AN;ANINGV
determining;['determining'];AN;ANINGV
deterring;['deterring'];AN;ANINGV
detesting;['detesting'];AN;ANINGV
dethroning;['dethroning'];AN;ANINGV
detonating;['detonating'];AN;ANINGV
devaluing;['devaluing'];AN;ANINGV
devastating;['devastating'];AN;ANINGV
developing;['developing'];AN;ANINGV
deviating;['deviating'];AN;ANINGV
devising;['devising'];AN;ANINGV
devitalizing;['devitalizing'];AN;ANINGV
devolving;['devolving'];AN;ANINGV
devoting;['devoting'];AN;ANINGV
devouring;['devouring'];AN;ANINGV
diagnosing;['diagnosing'];AN;ANINGV
dialing;['dialing'];AN;ANINGV
dialing;['dialing'];AN;ANINGV
dictating;['dictating'];AN;ANINGV
dieting;['dieting'];AN;ANINGV
differentiating;['differentiating'];AN;ANINGV
differing;['differing'];AN;ANINGV
diffusing;['diffusing'];AN;ANINGV
digesting;['digesting'];AN;ANINGV
digging;['digging'];AN;ANINGV
digitizing;['digitizing'];AN;ANINGV
dignifying;['dignifying'];AN;ANINGV
digressing;['digressing'];AN;ANINGV
dilating;['dilating'];AN;ANINGV
dillydallying;['dillydallying'];AN;ANINGV
diluting;['diluting'];AN;ANINGV
diminishing;['diminishing'];AN;ANINGV
dimming;['dimming'];AN;ANINGV
dining;['dining'];AN;ANINGV
dipping;['dipping'];AN;ANINGV
directing;['directing'];AN;ANINGV
dirtying;['dirtying'];AN;ANINGV
disabling;['disabling'];AN;ANINGV
disabusing;['disabusing'];AN;ANINGV
disadvantaging;['disadvantaging'];AN;ANINGV
disagreeing;['disagreeing'];AN;ANINGV
disappearing;['disappearing'];AN;ANINGV
disappointing;['disappointing'];AN;ANINGV
disapproving;['disapproving'];AN;ANINGV
disarming;['disarming'];AN;ANINGV
disarranging;['disarranging'];AN;ANINGV
disassembling;['disassembling'];AN;ANINGV
disavowing;['disavowing'];AN;ANINGV
disbanding;['disbanding'];AN;ANINGV
disbelieving;['disbelieving'];AN;ANINGV
disbursing;['disbursing'];AN;ANINGV
discarding;['discarding'];AN;ANINGV
discerning;['discerning'];AN;ANINGV
discharging;['discharging'];AN;ANINGV
disciplining;['disciplining'];AN;ANINGV
disclaiming;['disclaiming'];AN;ANINGV
disclosing;['disclosing'];AN;ANINGV
discolouring;['discolouring'];AN;ANINGV
discomfiting;['discomfiting'];AN;ANINGV
disconnecting;['disconnecting'];AN;ANINGV
discontinuing;['discontinuing'];AN;ANINGV
discounting;['discounting'];AN;ANINGV
discouraging;['discouraging'];AN;ANINGV
discovering;['discovering'];AN;ANINGV
discrediting;['discrediting'];AN;ANINGV
discriminating;['discriminating'];AN;ANINGV
discussing;['discussing'];AN;ANINGV
disdaining;['disdaining'];AN;ANINGV
disembarking;['disembarking'];AN;ANINGV
disengaging;['disengaging'];AN;ANINGV
disentangling;['disentangling'];AN;ANINGV
disfiguring;['disfiguring'];AN;ANINGV
disgorging;['disgorging'];AN;ANINGV
disgracing;['disgracing'];AN;ANINGV
disguising;['disguising'];AN;ANINGV
disgusting;['disgusting'];AN;ANINGV
dishing;['dishing'];AN;ANINGV
dishonouring;['dishonouring'];AN;ANINGV
disillusioning;['disillusioning'];AN;ANINGV
disinfecting;['disinfecting'];AN;ANINGV
disinheriting;['disinheriting'];AN;ANINGV
disintegrating;['disintegrating'];AN;ANINGV
disinterring;['disinterring'];AN;ANINGV
disliking;['disliking'];AN;ANINGV
dislocating;['dislocating'];AN;ANINGV
dislodging;['dislodging'];AN;ANINGV
dismantling;['dismantling'];AN;ANINGV
dismasting;['dismasting'];AN;ANINGV
dismaying;['dismaying'];AN;ANINGV
dismembering;['dismembering'];AN;ANINGV
dismissing;['dismissing'];AN;ANINGV
dismounting;['dismounting'];AN;ANINGV
disobeying;['disobeying'];AN;ANINGV
disordering;['disordering'];AN;ANINGV
disorganizing;['disorganizing'];AN;ANINGV
disorienting;['disorienting'];AN;ANINGV
disowning;['disowning'];AN;ANINGV
disparaging;['disparaging'];AN;ANINGV
dispatching;['dispatching'];AN;ANINGV
dispelling;['dispelling'];AN;ANINGV
dispensing;['dispensing'];AN;ANINGV
dispersing;['dispersing'];AN;ANINGV
dispiriting;['dispiriting'];AN;ANINGV
displacing;['displacing'];AN;ANINGV
displaying;['displaying'];AN;ANINGV
displeasing;['displeasing'];AN;ANINGV
disposing;['disposing'];AN;ANINGV
dispossessing;['dispossessing'];AN;ANINGV
disproving;['disproving'];AN;ANINGV
disputing;['disputing'];AN;ANINGV
disqualifying;['disqualifying'];AN;ANINGV
disregarding;['disregarding'];AN;ANINGV
disrobing;['disrobing'];AN;ANINGV
disrupting;['disrupting'];AN;ANINGV
dissatisfying;['dissatisfying'];AN;ANINGV
dissecting;['dissecting'];AN;ANINGV
dissembling;['dissembling'];AN;ANINGV
disseminating;['disseminating'];AN;ANINGV
dissenting;['dissenting'];AN;ANINGV
dissimulating;['dissimulating'];AN;ANINGV
dissociating;['dissociating'];AN;ANINGV
dissolving;['dissolving'];AN;ANINGV
dissuading;['dissuading'];AN;ANINGV
distancing;['distancing'];AN;ANINGV
distilling;['distilling'];AN;ANINGV
distinguishing;['distinguishing'];AN;ANINGV
distorting;['distorting'];AN;ANINGV
distracting;['distracting'];AN;ANINGV
distressing;['distressing'];AN;ANINGV
distributing;['distributing'];AN;ANINGV
distrusting;['distrusting'];AN;ANINGV
disturbing;['disturbing'];AN;ANINGV
disuniting;['disuniting'];AN;ANINGV
ditching;['ditching'];AN;ANINGV
dithering;['dithering'];AN;ANINGV
diverging;['diverging'];AN;ANINGV
diversifying;['diversifying'];AN;ANINGV
diverting;['diverting'];AN;ANINGV
dividing;['dividing'];AN;ANINGV
diving;['diving'];AN;ANINGV
diving;['diving'];AN;ANINGV
divorcing;['divorcing'];AN;ANINGV
divulging;['divulging'];AN;ANINGV
docking;['docking'];AN;ANINGV
doctoring;['doctoring'];AN;ANINGV
documenting;['documenting'];AN;ANINGV
dodging;['dodging'];AN;ANINGV
dogging;['dogging'];AN;ANINGV
doing;['doing'];AN;ANINGV
doling;['doling'];AN;ANINGV
domiciling;['domiciling'];AN;ANINGV
dominating;['dominating'];AN;ANINGV
donating;['donating'];AN;ANINGV
donning;['donning'];AN;ANINGV
doodling;['doodling'];AN;ANINGV
dooming;['dooming'];AN;ANINGV
doping;['doping'];AN;ANINGV
doting;['doting'];AN;ANINGV
dotting;['dotting'];AN;ANINGV
doubling;['doubling'];AN;ANINGV
doubting;['doubting'];AN;ANINGV
dousing;['dousing'];AN;ANINGV
downgrading;['downgrading'];AN;ANINGV
downing;['downing'];AN;ANINGV
dowsing;['dowsing'];AN;ANINGV
dozing;['dozing'];AN;ANINGV
dragooning;['dragooning'];AN;ANINGV
draining;['draining'];AN;ANINGV
dramatizing;['dramatizing'];AN;ANINGV
drawing;['drawing'];AN;ANINGV
drawling;['drawling'];AN;ANINGV
dreading;['dreading'];AN;ANINGV
dreaming;['dreaming'];AN;ANINGV
dreaming;['dreaming'];AN;ANINGV
drenching;['drenching'];AN;ANINGV
dressing;['dressing'];AN;ANINGV
dribbling;['dribbling'];AN;ANINGV
drifting;['drifting'];AN;ANINGV
drilling;['drilling'];AN;ANINGV
drinking;['drinking'];AN;ANINGV
dripping;['dripping'];AN;ANINGV
driving;['driving'];AN;ANINGV
drizzling;['drizzling'];AN;ANINGV
droning;['droning'];AN;ANINGV
drooping;['drooping'];AN;ANINGV
dropping;['dropping'];AN;ANINGV
drowning;['drowning'];AN;ANINGV
drowsing;['drowsing'];AN;ANINGV
drugging;['drugging'];AN;ANINGV
drumming;['drumming'];AN;ANINGV
drying;['drying'];AN;ANINGV
dubbing;['dubbing'];AN;ANINGV
ducking;['ducking'];AN;ANINGV
dulling;['dulling'];AN;ANINGV
dumping;['dumping'];AN;ANINGV
dunking;['dunking'];AN;ANINGV
duping;['duping'];AN;ANINGV
duplicating;['duplicating'];AN;ANINGV
dusting;['dusting'];AN;ANINGV
dwarfing;['dwarfing'];AN;ANINGV
dwelling;['dwelling'];AN;ANINGV
dwindling;['dwindling'];AN;ANINGV
dyeing;['dyeing'];AN;ANINGV
dying;['dying'];AN;ANINGV
dynamiting;['dynamiting'];AN;ANINGV
earmarking;['earmarking'];AN;ANINGV
earning;['earning'];AN;ANINGV
easing;['easing'];AN;ANINGV
eating;['eating'];AN;ANINGV
eavesdropping;['eavesdropping'];AN;ANINGV
ebbing;['ebbing'];AN;ANINGV
echoing;['echoing'];AN;ANINGV
eclipsing;['eclipsing'];AN;ANINGV
economizing;['economizing'];AN;ANINGV
edging;['edging'];AN;ANINGV
editing;['editing'];AN;ANINGV
educating;['educating'];AN;ANINGV
effecting;['effecting'];AN;ANINGV
egging;['egging'];AN;ANINGV
ejaculating;['ejaculating'];AN;ANINGV
ejecting;['ejecting'];AN;ANINGV
elaborating;['elaborating'];AN;ANINGV
elapsing;['elapsing'];AN;ANINGV
elating;['elating'];AN;ANINGV
elbowing;['elbowing'];AN;ANINGV
electing;['electing'];AN;ANINGV
electrifying;['electrifying'];AN;ANINGV
electrocuting;['electrocuting'];AN;ANINGV
elevating;['elevating'];AN;ANINGV
eliciting;['eliciting'];AN;ANINGV
eliminating;['eliminating'];AN;ANINGV
elucidating;['elucidating'];AN;ANINGV
eluding;['eluding'];AN;ANINGV
emanating;['emanating'];AN;ANINGV
emancipating;['emancipating'];AN;ANINGV
emasculating;['emasculating'];AN;ANINGV
embalming;['embalming'];AN;ANINGV
embarking;['embarking'];AN;ANINGV
embarrassing;['embarrassing'];AN;ANINGV
embellishing;['embellishing'];AN;ANINGV
embezzling;['embezzling'];AN;ANINGV
embittering;['embittering'];AN;ANINGV
embodying;['embodying'];AN;ANINGV
emboldening;['emboldening'];AN;ANINGV
embracing;['embracing'];AN;ANINGV
embroidering;['embroidering'];AN;ANINGV
emerging;['emerging'];AN;ANINGV
emigrating;['emigrating'];AN;ANINGV
emitting;['emitting'];AN;ANINGV
empathizing;['empathizing'];AN;ANINGV
emphasizing;['emphasizing'];AN;ANINGV
employing;['employing'];AN;ANINGV
empowering;['empowering'];AN;ANINGV
emptying;['emptying'];AN;ANINGV
emulating;['emulating'];AN;ANINGV
enabling;['enabling'];AN;ANINGV
enacting;['enacting'];AN;ANINGV
enamelling;['enamelling'];AN;ANINGV
enamelling;['enamelling'];AN;ANINGV
encashing;['encashing'];AN;ANINGV
enchanting;['enchanting'];AN;ANINGV
encoding;['encoding'];AN;ANINGV
encompassing;['encompassing'];AN;ANINGV
encoring;['encoring'];AN;ANINGV
encountering;['encountering'];AN;ANINGV
encouraging;['encouraging'];AN;ANINGV
endangering;['endangering'];AN;ANINGV
endearing;['endearing'];AN;ANINGV
endeavouring;['endeavouring'];AN;ANINGV
ending;['ending'];AN;ANINGV
endowing;['endowing'];AN;ANINGV
enduring;['enduring'];AN;ANINGV
energizing;['energizing'];AN;ANINGV
enervating;['enervating'];AN;ANINGV
enforcing;['enforcing'];AN;ANINGV
engaging;['engaging'];AN;ANINGV
engendering;['engendering'];AN;ANINGV
engineering;['engineering'];AN;ANINGV
engraving;['engraving'];AN;ANINGV
enjoining;['enjoining'];AN;ANINGV
enjoying;['enjoying'];AN;ANINGV
enlarging;['enlarging'];AN;ANINGV
enlightening;['enlightening'];AN;ANINGV
enlisting;['enlisting'];AN;ANINGV
enlivening;['enlivening'];AN;ANINGV
ennobling;['ennobling'];AN;ANINGV
enquiring;['enquiring'];AN;ANINGV
enraging;['enraging'];AN;ANINGV
enriching;['enriching'];AN;ANINGV
enrolling;['enrolling'];AN;ANINGV
enslaving;['enslaving'];AN;ANINGV
ensuing;['ensuing'];AN;ANINGV
entailing;['entailing'];AN;ANINGV
entangling;['entangling'];AN;ANINGV
entering;['entering'];AN;ANINGV
entertaining;['entertaining'];AN;ANINGV
enthralling;['enthralling'];AN;ANINGV
enthusing;['enthusing'];AN;ANINGV
enticing;['enticing'];AN;ANINGV
entitling;['entitling'];AN;ANINGV
entrapping;['entrapping'];AN;ANINGV
enumerating;['enumerating'];AN;ANINGV
enunciating;['enunciating'];AN;ANINGV
enveloping;['enveloping'];AN;ANINGV
envenoming;['envenoming'];AN;ANINGV
envisaging;['envisaging'];AN;ANINGV
envying;['envying'];AN;ANINGV
epitomizing;['epitomizing'];AN;ANINGV
equaling;['equaling'];AN;ANINGV
equaling;['equaling'];AN;ANINGV
equalizing;['equalizing'];AN;ANINGV
equating;['equating'];AN;ANINGV
equilibrating;['equilibrating'];AN;ANINGV
equipping;['equipping'];AN;ANINGV
equivocating;['equivocating'];AN;ANINGV
eradicating;['eradicating'];AN;ANINGV
erasing;['erasing'];AN;ANINGV
erecting;['erecting'];AN;ANINGV
eroding;['eroding'];AN;ANINGV
erring;['erring'];AN;ANINGV
erupting;['erupting'];AN;ANINGV
escalating;['escalating'];AN;ANINGV
escorting;['escorting'];AN;ANINGV
establishing;['establishing'];AN;ANINGV
esteeming;['esteeming'];AN;ANINGV
estimating;['estimating'];AN;ANINGV
eulogizing;['eulogizing'];AN;ANINGV
evacuating;['evacuating'];AN;ANINGV
evading;['evading'];AN;ANINGV
evaluating;['evaluating'];AN;ANINGV
evangelizing;['evangelizing'];AN;ANINGV
evaporating;['evaporating'];AN;ANINGV
evening;['evening'];AN;ANINGV
evicting;['evicting'];AN;ANINGV
evincing;['evincing'];AN;ANINGV
