Label;Split;Style;Tags
condescending;['condescending'];AN;ANNV
conditioning;['conditioning'];AN;ANNV
condoling;['condoling'];AN;ANNV
condoning;['condoning'];AN;ANNV
conducing;['conducing'];AN;ANNV
conducting;['conducting'];AN;ANNV
confederating;['confederating'];AN;ANNV
conferring;['conferring'];AN;ANNV
confessing;['confessing'];AN;ANNV
confiding;['confiding'];AN;ANNV
configuring;['configuring'];AN;ANNV
confining;['confining'];AN;ANNV
confirming;['confirming'];AN;ANNV
confiscating;['confiscating'];AN;ANNV
conflicting;['conflicting'];AN;ANNV
conforming;['conforming'];AN;ANNV
confounding;['confounding'];AN;ANNV
confronting;['confronting'];AN;ANNV
confusing;['confusing'];AN;ANNV
congealing;['congealing'];AN;ANNV
congesting;['congesting'];AN;ANNV
conglomerating;['conglomerating'];AN;ANNV
congratulating;['congratulating'];AN;ANNV
congregating;['congregating'];AN;ANNV
conjecturing;['conjecturing'];AN;ANNV
conjugating;['conjugating'];AN;ANNV
conjuring;['conjuring'];AN;ANNV
connecting;['connecting'];AN;ANNV
conniving;['conniving'];AN;ANNV
connoting;['connoting'];AN;ANNV
conquering;['conquering'];AN;ANNV
conscripting;['conscripting'];AN;ANNV
consecrating;['consecrating'];AN;ANNV
consenting;['consenting'];AN;ANNV
conserving;['conserving'];AN;ANNV
considering;['considering'];AN;ANNV
consigning;['consigning'];AN;ANNV
consisting;['consisting'];AN;ANNV
consolidating;['consolidating'];AN;ANNV
consoling;['consoling'];AN;ANNV
consorting;['consorting'];AN;ANNV
conspiring;['conspiring'];AN;ANNV
constipating;['constipating'];AN;ANNV
constituting;['constituting'];AN;ANNV
constraining;['constraining'];AN;ANNV
constricting;['constricting'];AN;ANNV
constructing;['constructing'];AN;ANNV
construing;['construing'];AN;ANNV
consulting;['consulting'];AN;ANNV
consuming;['consuming'];AN;ANNV
consummating;['consummating'];AN;ANNV
contacting;['contacting'];AN;ANNV
containing;['containing'];AN;ANNV
contaminating;['contaminating'];AN;ANNV
contemplating;['contemplating'];AN;ANNV
contending;['contending'];AN;ANNV
contenting;['contenting'];AN;ANNV
contesting;['contesting'];AN;ANNV
continuing;['continuing'];AN;ANNV
contorting;['contorting'];AN;ANNV
contracting;['contracting'];AN;ANNV
contradicting;['contradicting'];AN;ANNV
contrasting;['contrasting'];AN;ANNV
contravening;['contravening'];AN;ANNV
contributing;['contributing'];AN;ANNV
contriving;['contriving'];AN;ANNV
controlling;['controlling'];AN;ANNV
convalescing;['convalescing'];AN;ANNV
convening;['convening'];AN;ANNV
converging;['converging'];AN;ANNV
conversing;['conversing'];AN;ANNV
converting;['converting'];AN;ANNV
conveying;['conveying'];AN;ANNV
convicting;['convicting'];AN;ANNV
convincing;['convincing'];AN;ANNV
convoking;['convoking'];AN;ANNV
convoying;['convoying'];AN;ANNV
convulsing;['convulsing'];AN;ANNV
cooing;['cooing'];AN;ANNV
cooking;['cooking'];AN;ANNV
cooling;['cooling'];AN;ANNV
cooperating;['cooperating'];AN;ANNV
cooping;['cooping'];AN;ANNV
coopting;['coopting'];AN;ANNV
coordinating;['coordinating'];AN;ANNV
coping;['coping'];AN;ANNV
copping;['copping'];AN;ANNV
copulating;['copulating'];AN;ANNV
copying;['copying'];AN;ANNV
copyrighting;['copyrighting'];AN;ANNV
cordoning;['cordoning'];AN;ANNV
cornering;['cornering'];AN;ANNV
correcting;['correcting'];AN;ANNV
correlating;['correlating'];AN;ANNV
corresponding;['corresponding'];AN;ANNV
corroborating;['corroborating'];AN;ANNV
corroding;['corroding'];AN;ANNV
corrupting;['corrupting'];AN;ANNV
coshing;['coshing'];AN;ANNV
cosseting;['cosseting'];AN;ANNV
costing;['costing'];AN;ANNV
costing;['costing'];AN;ANNV
couching;['couching'];AN;ANNV
coughing;['coughing'];AN;ANNV
counselling;['counselling'];AN;ANNV
counselling;['counselling'];AN;ANNV
counteracting;['counteracting'];AN;ANNV
counterbalancing;['counterbalancing'];AN;ANNV
counterfeiting;['counterfeiting'];AN;ANNV
countering;['countering'];AN;ANNV
countersigning;['countersigning'];AN;ANNV
counting;['counting'];AN;ANNV
coupling;['coupling'];AN;ANNV
courting;['courting'];AN;ANNV
covering;['covering'];AN;ANNV
coveting;['coveting'];AN;ANNV
cowering;['cowering'];AN;ANNV
cowing;['cowing'];AN;ANNV
cracking;['cracking'];AN;ANNV
crackling;['crackling'];AN;ANNV
cradling;['cradling'];AN;ANNV
cramming;['cramming'];AN;ANNV
craning;['craning'];AN;ANNV
crashing;['crashing'];AN;ANNV
craving;['craving'];AN;ANNV
crawling;['crawling'];AN;ANNV
creaking;['creaking'];AN;ANNV
creaming;['creaming'];AN;ANNV
creasing;['creasing'];AN;ANNV
creating;['creating'];AN;ANNV
crediting;['crediting'];AN;ANNV
creeping;['creeping'];AN;ANNV
cremating;['cremating'];AN;ANNV
crewing;['crewing'];AN;ANNV
cribbing;['cribbing'];AN;ANNV
cringing;['cringing'];AN;ANNV
crinkling;['crinkling'];AN;ANNV
crippling;['crippling'];AN;ANNV
crisscrossing;['crisscrossing'];AN;ANNV
criticizing;['criticizing'];AN;ANNV
croaking;['croaking'];AN;ANNV
crooking;['crooking'];AN;ANNV
crooning;['crooning'];AN;ANNV
cropping;['cropping'];AN;ANNV
crossbreeding;['crossbreeding'];AN;ANNV
crossing;['crossing'];AN;ANNV
crouching;['crouching'];AN;ANNV
crowding;['crowding'];AN;ANNV
crowing;['crowing'];AN;ANNV
crowning;['crowning'];AN;ANNV
crucifying;['crucifying'];AN;ANNV
cruising;['cruising'];AN;ANNV
crumbling;['crumbling'];AN;ANNV
crumpling;['crumpling'];AN;ANNV
crunching;['crunching'];AN;ANNV
crusading;['crusading'];AN;ANNV
crushing;['crushing'];AN;ANNV
crusting;['crusting'];AN;ANNV
crying;['crying'];AN;ANNV
crystallizing;['crystallizing'];AN;ANNV
cubing;['cubing'];AN;ANNV
cuddling;['cuddling'];AN;ANNV
cuffing;['cuffing'];AN;ANNV
culminating;['culminating'];AN;ANNV
cultivating;['cultivating'];AN;ANNV
cupping;['cupping'];AN;ANNV
curbing;['curbing'];AN;ANNV
curdling;['curdling'];AN;ANNV
curing;['curing'];AN;ANNV
curling;['curling'];AN;ANNV
cursing;['cursing'];AN;ANNV
curtailing;['curtailing'];AN;ANNV
curving;['curving'];AN;ANNV
cushioning;['cushioning'];AN;ANNV
customizing;['customizing'];AN;ANNV
cutting;['cutting'];AN;ANNV
cycling;['cycling'];AN;ANNV
dabbing;['dabbing'];AN;ANNV
dabbling;['dabbling'];AN;ANNV
damaging;['damaging'];AN;ANNV
damming;['damming'];AN;ANNV
damning;['damning'];AN;ANNV
dampening;['dampening'];AN;ANNV
damping;['damping'];AN;ANNV
dancing;['dancing'];AN;ANNV
dangling;['dangling'];AN;ANNV
dappling;['dappling'];AN;ANNV
daring;['daring'];AN;ANNV
darkening;['darkening'];AN;ANNV
darning;['darning'];AN;ANNV
darting;['darting'];AN;ANNV
dashing;['dashing'];AN;ANNV
dating;['dating'];AN;ANNV
daubing;['daubing'];AN;ANNV
daunting;['daunting'];AN;ANNV
dawning;['dawning'];AN;ANNV
daydream;['daydream'];AN;ANNV
daydream;['daydream'];AN;ANNV
dazing;['dazing'];AN;ANNV
dazzling;['dazzling'];AN;ANNV
deactivating;['deactivating'];AN;ANNV
deadening;['deadening'];AN;ANNV
deafening;['deafening'];AN;ANNV
dealing;['dealing'];AN;ANNV
debarring;['debarring'];AN;ANNV
debasing;['debasing'];AN;ANNV
debating;['debating'];AN;ANNV
debauching;['debauching'];AN;ANNV
debiting;['debiting'];AN;ANNV
debriefing;['debriefing'];AN;ANNV
debugging;['debugging'];AN;ANNV
debunking;['debunking'];AN;ANNV
decamping;['decamping'];AN;ANNV
decanting;['decanting'];AN;ANNV
decapitating;['decapitating'];AN;ANNV
decaying;['decaying'];AN;ANNV
deceasing;['deceasing'];AN;ANNV
deceiving;['deceiving'];AN;ANNV
decelerating;['decelerating'];AN;ANNV
decentralizing;['decentralizing'];AN;ANNV
deciding;['deciding'];AN;ANNV
decimating;['decimating'];AN;ANNV
deciphering;['deciphering'];AN;ANNV
declaiming;['declaiming'];AN;ANNV
declaring;['declaring'];AN;ANNV
declassifying;['declassifying'];AN;ANNV
declining;['declining'];AN;ANNV
declutching;['declutching'];AN;ANNV
decoding;['decoding'];AN;ANNV
decomposing;['decomposing'];AN;ANNV
decontaminating;['decontaminating'];AN;ANNV
decontrolling;['decontrolling'];AN;ANNV
decorating;['decorating'];AN;ANNV
decorticating;['decorticating'];AN;ANNV
decoying;['decoying'];AN;ANNV
decreasing;['decreasing'];AN;ANNV
decreeing;['decreeing'];AN;ANNV
decrying;['decrying'];AN;ANNV
dedicating;['dedicating'];AN;ANNV
deducing;['deducing'];AN;ANNV
deducting;['deducting'];AN;ANNV
deepening;['deepening'];AN;ANNV
defacing;['defacing'];AN;ANNV
defaming;['defaming'];AN;ANNV
defaulting;['defaulting'];AN;ANNV
defeating;['defeating'];AN;ANNV
defecting;['defecting'];AN;ANNV
defending;['defending'];AN;ANNV
deferring;['deferring'];AN;ANNV
defiling;['defiling'];AN;ANNV
defining;['defining'];AN;ANNV
deflating;['deflating'];AN;ANNV
deflecting;['deflecting'];AN;ANNV
deflowering;['deflowering'];AN;ANNV
defoliating;['defoliating'];AN;ANNV
deforesting;['deforesting'];AN;ANNV
deforming;['deforming'];AN;ANNV
defrauding;['defrauding'];AN;ANNV
defraying;['defraying'];AN;ANNV
defrosting;['defrosting'];AN;ANNV
defying;['defying'];AN;ANNV
degenerating;['degenerating'];AN;ANNV
degrading;['degrading'];AN;ANNV
dehumanizing;['dehumanizing'];AN;ANNV
dehydrating;['dehydrating'];AN;ANNV
deifying;['deifying'];AN;ANNV
deigning;['deigning'];AN;ANNV
dejecting;['dejecting'];AN;ANNV
delaying;['delaying'];AN;ANNV
deleting;['deleting'];AN;ANNV
deliberating;['deliberating'];AN;ANNV
delighting;['delighting'];AN;ANNV
delineating;['delineating'];AN;ANNV
delivering;['delivering'];AN;ANNV
deluding;['deluding'];AN;ANNV
delving;['delving'];AN;ANNV
demagnetizing;['demagnetizing'];AN;ANNV
demanding;['demanding'];AN;ANNV
demilitarizing;['demilitarizing'];AN;ANNV
demisting;['demisting'];AN;ANNV
demobilizing;['demobilizing'];AN;ANNV
democratizing;['democratizing'];AN;ANNV
demolishing;['demolishing'];AN;ANNV
demonstrating;['demonstrating'];AN;ANNV
demoralizing;['demoralizing'];AN;ANNV
demoting;['demoting'];AN;ANNV
demurring;['demurring'];AN;ANNV
denationalizing;['denationalizing'];AN;ANNV
denigrating;['denigrating'];AN;ANNV
denominating;['denominating'];AN;ANNV
denoting;['denoting'];AN;ANNV
denouncing;['denouncing'];AN;ANNV
denting;['denting'];AN;ANNV
denuding;['denuding'];AN;ANNV
denying;['denying'];AN;ANNV
deodorizing;['deodorizing'];AN;ANNV
departing;['departing'];AN;ANNV
depending;['depending'];AN;ANNV
depicting;['depicting'];AN;ANNV
depleting;['depleting'];AN;ANNV
deploring;['deploring'];AN;ANNV
deploying;['deploying'];AN;ANNV
depopulating;['depopulating'];AN;ANNV
deporting;['deporting'];AN;ANNV
deposing;['deposing'];AN;ANNV
depositing;['depositing'];AN;ANNV
depraving;['depraving'];AN;ANNV
deprecating;['deprecating'];AN;ANNV
depreciating;['depreciating'];AN;ANNV
depressing;['depressing'];AN;ANNV
depriving;['depriving'];AN;ANNV
deputing;['deputing'];AN;ANNV
deputizing;['deputizing'];AN;ANNV
derailing;['derailing'];AN;ANNV
deriding;['deriding'];AN;ANNV
deriving;['deriving'];AN;ANNV
derogating;['derogating'];AN;ANNV
descending;['descending'];AN;ANNV
describing;['describing'];AN;ANNV
desecrating;['desecrating'];AN;ANNV
desegregating;['desegregating'];AN;ANNV
desensitizing;['desensitizing'];AN;ANNV
deserting;['deserting'];AN;ANNV
deserving;['deserving'];AN;ANNV
designating;['designating'];AN;ANNV
designing;['designing'];AN;ANNV
desiring;['desiring'];AN;ANNV
despairing;['despairing'];AN;ANNV
despatching;['despatching'];AN;ANNV
despising;['despising'];AN;ANNV
destining;['destining'];AN;ANNV
destroying;['destroying'];AN;ANNV
destructing;['destructing'];AN;ANNV
detaching;['detaching'];AN;ANNV
detailing;['detailing'];AN;ANNV
detaining;['detaining'];AN;ANNV
detecting;['detecting'];AN;ANNV
deteriorating;['deteriorating'];AN;ANNV
determining;['determining'];AN;ANNV
deterring;['deterring'];AN;ANNV
detesting;['detesting'];AN;ANNV
dethroning;['dethroning'];AN;ANNV
detonating;['detonating'];AN;ANNV
devaluing;['devaluing'];AN;ANNV
devastating;['devastating'];AN;ANNV
developing;['developing'];AN;ANNV
deviating;['deviating'];AN;ANNV
devising;['devising'];AN;ANNV
devitalizing;['devitalizing'];AN;ANNV
devolving;['devolving'];AN;ANNV
devoting;['devoting'];AN;ANNV
devouring;['devouring'];AN;ANNV
diagnosing;['diagnosing'];AN;ANNV
dialing;['dialing'];AN;ANNV
dialing;['dialing'];AN;ANNV
dictating;['dictating'];AN;ANNV
dieting;['dieting'];AN;ANNV
differentiating;['differentiating'];AN;ANNV
differing;['differing'];AN;ANNV
diffusing;['diffusing'];AN;ANNV
digesting;['digesting'];AN;ANNV
digging;['digging'];AN;ANNV
digitizing;['digitizing'];AN;ANNV
dignifying;['dignifying'];AN;ANNV
digressing;['digressing'];AN;ANNV
dilating;['dilating'];AN;ANNV
dillydallying;['dillydallying'];AN;ANNV
diluting;['diluting'];AN;ANNV
diminishing;['diminishing'];AN;ANNV
dimming;['dimming'];AN;ANNV
dining;['dining'];AN;ANNV
dipping;['dipping'];AN;ANNV
directing;['directing'];AN;ANNV
dirtying;['dirtying'];AN;ANNV
disabling;['disabling'];AN;ANNV
disabusing;['disabusing'];AN;ANNV
disadvantaging;['disadvantaging'];AN;ANNV
disagreeing;['disagreeing'];AN;ANNV
disappearing;['disappearing'];AN;ANNV
disappointing;['disappointing'];AN;ANNV
disapproving;['disapproving'];AN;ANNV
disarming;['disarming'];AN;ANNV
disarranging;['disarranging'];AN;ANNV
disassembling;['disassembling'];AN;ANNV
disavowing;['disavowing'];AN;ANNV
disbanding;['disbanding'];AN;ANNV
disbelieving;['disbelieving'];AN;ANNV
disbursing;['disbursing'];AN;ANNV
discarding;['discarding'];AN;ANNV
discerning;['discerning'];AN;ANNV
discharging;['discharging'];AN;ANNV
disciplining;['disciplining'];AN;ANNV
disclaiming;['disclaiming'];AN;ANNV
disclosing;['disclosing'];AN;ANNV
discolouring;['discolouring'];AN;ANNV
discomfiting;['discomfiting'];AN;ANNV
disconnecting;['disconnecting'];AN;ANNV
discontinuing;['discontinuing'];AN;ANNV
discounting;['discounting'];AN;ANNV
discouraging;['discouraging'];AN;ANNV
discovering;['discovering'];AN;ANNV
discrediting;['discrediting'];AN;ANNV
discriminating;['discriminating'];AN;ANNV
discussing;['discussing'];AN;ANNV
disdaining;['disdaining'];AN;ANNV
disembarking;['disembarking'];AN;ANNV
disengaging;['disengaging'];AN;ANNV
disentangling;['disentangling'];AN;ANNV
disfiguring;['disfiguring'];AN;ANNV
disgorging;['disgorging'];AN;ANNV
disgracing;['disgracing'];AN;ANNV
disguising;['disguising'];AN;ANNV
disgusting;['disgusting'];AN;ANNV
dishing;['dishing'];AN;ANNV
dishonouring;['dishonouring'];AN;ANNV
disillusioning;['disillusioning'];AN;ANNV
disinfecting;['disinfecting'];AN;ANNV
disinheriting;['disinheriting'];AN;ANNV
disintegrating;['disintegrating'];AN;ANNV
disinterring;['disinterring'];AN;ANNV
disliking;['disliking'];AN;ANNV
dislocating;['dislocating'];AN;ANNV
dislodging;['dislodging'];AN;ANNV
dismantling;['dismantling'];AN;ANNV
dismasting;['dismasting'];AN;ANNV
dismaying;['dismaying'];AN;ANNV
dismembering;['dismembering'];AN;ANNV
dismissing;['dismissing'];AN;ANNV
dismounting;['dismounting'];AN;ANNV
disobeying;['disobeying'];AN;ANNV
disordering;['disordering'];AN;ANNV
disorganizing;['disorganizing'];AN;ANNV
disorienting;['disorienting'];AN;ANNV
disowning;['disowning'];AN;ANNV
disparaging;['disparaging'];AN;ANNV
dispatching;['dispatching'];AN;ANNV
dispelling;['dispelling'];AN;ANNV
dispensing;['dispensing'];AN;ANNV
dispersing;['dispersing'];AN;ANNV
dispiriting;['dispiriting'];AN;ANNV
displacing;['displacing'];AN;ANNV
displaying;['displaying'];AN;ANNV
displeasing;['displeasing'];AN;ANNV
disposing;['disposing'];AN;ANNV
dispossessing;['dispossessing'];AN;ANNV
disproving;['disproving'];AN;ANNV
disputing;['disputing'];AN;ANNV
disqualifying;['disqualifying'];AN;ANNV
disregarding;['disregarding'];AN;ANNV
disrobing;['disrobing'];AN;ANNV
disrupting;['disrupting'];AN;ANNV
dissatisfying;['dissatisfying'];AN;ANNV
dissecting;['dissecting'];AN;ANNV
dissembling;['dissembling'];AN;ANNV
disseminating;['disseminating'];AN;ANNV
dissenting;['dissenting'];AN;ANNV
dissimulating;['dissimulating'];AN;ANNV
dissociating;['dissociating'];AN;ANNV
dissolving;['dissolving'];AN;ANNV
dissuading;['dissuading'];AN;ANNV
distancing;['distancing'];AN;ANNV
distilling;['distilling'];AN;ANNV
distinguishing;['distinguishing'];AN;ANNV
distorting;['distorting'];AN;ANNV
distracting;['distracting'];AN;ANNV
distressing;['distressing'];AN;ANNV
distributing;['distributing'];AN;ANNV
distrusting;['distrusting'];AN;ANNV
disturbing;['disturbing'];AN;ANNV
disuniting;['disuniting'];AN;ANNV
ditching;['ditching'];AN;ANNV
dithering;['dithering'];AN;ANNV
diverging;['diverging'];AN;ANNV
diversifying;['diversifying'];AN;ANNV
diverting;['diverting'];AN;ANNV
dividing;['dividing'];AN;ANNV
diving;['diving'];AN;ANNV
diving;['diving'];AN;ANNV
divorcing;['divorcing'];AN;ANNV
divulging;['divulging'];AN;ANNV
docking;['docking'];AN;ANNV
doctoring;['doctoring'];AN;ANNV
documenting;['documenting'];AN;ANNV
dodging;['dodging'];AN;ANNV
dogging;['dogging'];AN;ANNV
doing;['doing'];AN;ANNV
doling;['doling'];AN;ANNV
domiciling;['domiciling'];AN;ANNV
dominating;['dominating'];AN;ANNV
donating;['donating'];AN;ANNV
donning;['donning'];AN;ANNV
doodling;['doodling'];AN;ANNV
dooming;['dooming'];AN;ANNV
doping;['doping'];AN;ANNV
doting;['doting'];AN;ANNV
dotting;['dotting'];AN;ANNV
doubling;['doubling'];AN;ANNV
doubting;['doubting'];AN;ANNV
dousing;['dousing'];AN;ANNV
downgrading;['downgrading'];AN;ANNV
downing;['downing'];AN;ANNV
dowsing;['dowsing'];AN;ANNV
dozing;['dozing'];AN;ANNV
dragooning;['dragooning'];AN;ANNV
draining;['draining'];AN;ANNV
dramatizing;['dramatizing'];AN;ANNV
drawing;['drawing'];AN;ANNV
drawling;['drawling'];AN;ANNV
dreading;['dreading'];AN;ANNV
dreaming;['dreaming'];AN;ANNV
dreaming;['dreaming'];AN;ANNV
drenching;['drenching'];AN;ANNV
dressing;['dressing'];AN;ANNV
dribbling;['dribbling'];AN;ANNV
drifting;['drifting'];AN;ANNV
drilling;['drilling'];AN;ANNV
drinking;['drinking'];AN;ANNV
dripping;['dripping'];AN;ANNV
driving;['driving'];AN;ANNV
drizzling;['drizzling'];AN;ANNV
droning;['droning'];AN;ANNV
drooping;['drooping'];AN;ANNV
dropping;['dropping'];AN;ANNV
drowning;['drowning'];AN;ANNV
drowsing;['drowsing'];AN;ANNV
drugging;['drugging'];AN;ANNV
drumming;['drumming'];AN;ANNV
drying;['drying'];AN;ANNV
dubbing;['dubbing'];AN;ANNV
ducking;['ducking'];AN;ANNV
dulling;['dulling'];AN;ANNV
dumping;['dumping'];AN;ANNV
dunking;['dunking'];AN;ANNV
duping;['duping'];AN;ANNV
duplicating;['duplicating'];AN;ANNV
dusting;['dusting'];AN;ANNV
dwarfing;['dwarfing'];AN;ANNV
dwelling;['dwelling'];AN;ANNV
dwindling;['dwindling'];AN;ANNV
dyeing;['dyeing'];AN;ANNV
dying;['dying'];AN;ANNV
dynamiting;['dynamiting'];AN;ANNV
earmarking;['earmarking'];AN;ANNV
earning;['earning'];AN;ANNV
easing;['easing'];AN;ANNV
eating;['eating'];AN;ANNV
eavesdropping;['eavesdropping'];AN;ANNV
ebbing;['ebbing'];AN;ANNV
echoing;['echoing'];AN;ANNV
eclipsing;['eclipsing'];AN;ANNV
economizing;['economizing'];AN;ANNV
edging;['edging'];AN;ANNV
editing;['editing'];AN;ANNV
educating;['educating'];AN;ANNV
effecting;['effecting'];AN;ANNV
egging;['egging'];AN;ANNV
ejaculating;['ejaculating'];AN;ANNV
ejecting;['ejecting'];AN;ANNV
elaborating;['elaborating'];AN;ANNV
elapsing;['elapsing'];AN;ANNV
elating;['elating'];AN;ANNV
elbowing;['elbowing'];AN;ANNV
electing;['electing'];AN;ANNV
electrifying;['electrifying'];AN;ANNV
electrocuting;['electrocuting'];AN;ANNV
elevating;['elevating'];AN;ANNV
eliciting;['eliciting'];AN;ANNV
eliminating;['eliminating'];AN;ANNV
elucidating;['elucidating'];AN;ANNV
eluding;['eluding'];AN;ANNV
emanating;['emanating'];AN;ANNV
emancipating;['emancipating'];AN;ANNV
emasculating;['emasculating'];AN;ANNV
embalming;['embalming'];AN;ANNV
embarking;['embarking'];AN;ANNV
embarrassing;['embarrassing'];AN;ANNV
embellishing;['embellishing'];AN;ANNV
embezzling;['embezzling'];AN;ANNV
embittering;['embittering'];AN;ANNV
embodying;['embodying'];AN;ANNV
emboldening;['emboldening'];AN;ANNV
embracing;['embracing'];AN;ANNV
embroidering;['embroidering'];AN;ANNV
emerging;['emerging'];AN;ANNV
emigrating;['emigrating'];AN;ANNV
emitting;['emitting'];AN;ANNV
empathizing;['empathizing'];AN;ANNV
emphasizing;['emphasizing'];AN;ANNV
employing;['employing'];AN;ANNV
empowering;['empowering'];AN;ANNV
emptying;['emptying'];AN;ANNV
emulating;['emulating'];AN;ANNV
enabling;['enabling'];AN;ANNV
enacting;['enacting'];AN;ANNV
enamelling;['enamelling'];AN;ANNV
enamelling;['enamelling'];AN;ANNV
encashing;['encashing'];AN;ANNV
enchanting;['enchanting'];AN;ANNV
encoding;['encoding'];AN;ANNV
encompassing;['encompassing'];AN;ANNV
encoring;['encoring'];AN;ANNV
encountering;['encountering'];AN;ANNV
encouraging;['encouraging'];AN;ANNV
endangering;['endangering'];AN;ANNV
endearing;['endearing'];AN;ANNV
endeavouring;['endeavouring'];AN;ANNV
ending;['ending'];AN;ANNV
endowing;['endowing'];AN;ANNV
enduring;['enduring'];AN;ANNV
energizing;['energizing'];AN;ANNV
enervating;['enervating'];AN;ANNV
enforcing;['enforcing'];AN;ANNV
engaging;['engaging'];AN;ANNV
engendering;['engendering'];AN;ANNV
engineering;['engineering'];AN;ANNV
engraving;['engraving'];AN;ANNV
enjoining;['enjoining'];AN;ANNV
enjoying;['enjoying'];AN;ANNV
enlarging;['enlarging'];AN;ANNV
enlightening;['enlightening'];AN;ANNV
enlisting;['enlisting'];AN;ANNV
enlivening;['enlivening'];AN;ANNV
ennobling;['ennobling'];AN;ANNV
enquiring;['enquiring'];AN;ANNV
enraging;['enraging'];AN;ANNV
enriching;['enriching'];AN;ANNV
enrolling;['enrolling'];AN;ANNV
enslaving;['enslaving'];AN;ANNV
ensuing;['ensuing'];AN;ANNV
entailing;['entailing'];AN;ANNV
entangling;['entangling'];AN;ANNV
entering;['entering'];AN;ANNV
entertaining;['entertaining'];AN;ANNV
enthralling;['enthralling'];AN;ANNV
enthusing;['enthusing'];AN;ANNV
enticing;['enticing'];AN;ANNV
entitling;['entitling'];AN;ANNV
entrapping;['entrapping'];AN;ANNV
enumerating;['enumerating'];AN;ANNV
enunciating;['enunciating'];AN;ANNV
enveloping;['enveloping'];AN;ANNV
envenoming;['envenoming'];AN;ANNV
envisaging;['envisaging'];AN;ANNV
envying;['envying'];AN;ANNV
epitomizing;['epitomizing'];AN;ANNV
equaling;['equaling'];AN;ANNV
equaling;['equaling'];AN;ANNV
equalizing;['equalizing'];AN;ANNV
equating;['equating'];AN;ANNV
equilibrating;['equilibrating'];AN;ANNV
equipping;['equipping'];AN;ANNV
equivocating;['equivocating'];AN;ANNV
eradicating;['eradicating'];AN;ANNV
erasing;['erasing'];AN;ANNV
erecting;['erecting'];AN;ANNV
eroding;['eroding'];AN;ANNV
erring;['erring'];AN;ANNV
erupting;['erupting'];AN;ANNV
escalating;['escalating'];AN;ANNV
escorting;['escorting'];AN;ANNV
establishing;['establishing'];AN;ANNV
esteeming;['esteeming'];AN;ANNV
estimating;['estimating'];AN;ANNV
eulogizing;['eulogizing'];AN;ANNV
evacuating;['evacuating'];AN;ANNV
evading;['evading'];AN;ANNV
evaluating;['evaluating'];AN;ANNV
evangelizing;['evangelizing'];AN;ANNV
evaporating;['evaporating'];AN;ANNV
evening;['evening'];AN;ANNV
evicting;['evicting'];AN;ANNV
evincing;['evincing'];AN;ANNV
evoking;['evoking'];AN;ANNV
evolving;['evolving'];AN;ANNV
exacerbating;['exacerbating'];AN;ANNV
exacting;['exacting'];AN;ANNV
exaggerating;['exaggerating'];AN;ANNV
exalting;['exalting'];AN;ANNV
examining;['examining'];AN;ANNV
exasperating;['exasperating'];AN;ANNV
excavating;['excavating'];AN;ANNV
exceeding;['exceeding'];AN;ANNV
excelling;['excelling'];AN;ANNV
excepting;['excepting'];AN;ANNV
exciting;['exciting'];AN;ANNV
exclaiming;['exclaiming'];AN;ANNV
excluding;['excluding'];AN;ANNV
excommunicating;['excommunicating'];AN;ANNV
excreting;['excreting'];AN;ANNV
exculpating;['exculpating'];AN;ANNV
excusing;['excusing'];AN;ANNV
execrating;['execrating'];AN;ANNV
executing;['executing'];AN;ANNV
exemplifying;['exemplifying'];AN;ANNV
exempting;['exempting'];AN;ANNV
exercising;['exercising'];AN;ANNV
exerting;['exerting'];AN;ANNV
exhaling;['exhaling'];AN;ANNV
exhausting;['exhausting'];AN;ANNV
exhibiting;['exhibiting'];AN;ANNV
exhorting;['exhorting'];AN;ANNV
exhuming;['exhuming'];AN;ANNV
exiling;['exiling'];AN;ANNV
existing;['existing'];AN;ANNV
exiting;['exiting'];AN;ANNV
exonerating;['exonerating'];AN;ANNV
expanding;['expanding'];AN;ANNV
expatiating;['expatiating'];AN;ANNV
expatriating;['expatriating'];AN;ANNV
expecting;['expecting'];AN;ANNV
expelling;['expelling'];AN;ANNV
experiencing;['experiencing'];AN;ANNV
experimenting;['experimenting'];AN;ANNV
expiating;['expiating'];AN;ANNV
expiring;['expiring'];AN;ANNV
explaining;['explaining'];AN;ANNV
exploding;['exploding'];AN;ANNV
exploiting;['exploiting'];AN;ANNV
exploring;['exploring'];AN;ANNV
exporting;['exporting'];AN;ANNV
exposing;['exposing'];AN;ANNV
expostulating;['expostulating'];AN;ANNV
expressing;['expressing'];AN;ANNV
expropriating;['expropriating'];AN;ANNV
expurgating;['expurgating'];AN;ANNV
extemporizing;['extemporizing'];AN;ANNV
extending;['extending'];AN;ANNV
extenuating;['extenuating'];AN;ANNV
exterminating;['exterminating'];AN;ANNV
externalizing;['externalizing'];AN;ANNV
extinguishing;['extinguishing'];AN;ANNV
extirpating;['extirpating'];AN;ANNV
extorting;['extorting'];AN;ANNV
extracting;['extracting'];AN;ANNV
extraditing;['extraditing'];AN;ANNV
extrapolating;['extrapolating'];AN;ANNV
extricating;['extricating'];AN;ANNV
exulting;['exulting'];AN;ANNV
eying;['eying'];AN;ANNV
fabricating;['fabricating'];AN;ANNV
facilitating;['facilitating'];AN;ANNV
facing;['facing'];AN;ANNV
fading;['fading'];AN;ANNV
failing;['failing'];AN;ANNV
fainting;['fainting'];AN;ANNV
faking;['faking'];AN;ANNV
